"Date","Price","Open","High","Low","Vol.","Change %"
"30/08/2022","83,040.76","83,040.76","83,040.76","83,040.76","","0.48%"
"29/08/2022","82,641.27","82,641.27","82,641.27","82,641.27","","-1.93%"
"26/08/2022","84,270.84","84,270.84","84,270.84","84,270.84","","0.82%"
"25/08/2022","83,587.18","83,587.18","83,587.18","83,587.18","","0.73%"
"24/08/2022","82,981.95","82,981.95","82,981.95","82,981.95","","0.57%"
"23/08/2022","82,511.91","82,511.91","82,511.91","82,511.91","","-1.20%"
"22/08/2022","83,518.30","83,518.30","83,518.30","83,518.30","","-0.91%"
"19/08/2022","84,281.50","84,281.50","84,281.50","84,281.50","","0.02%"
"18/08/2022","84,261.56","84,261.56","84,261.56","84,261.56","","-0.19%"
"17/08/2022","84,418.03","84,418.03","84,418.03","84,418.03","","0.49%"
"16/08/2022","84,009.89","84,009.89","84,009.89","84,009.89","","0.59%"
"15/08/2022","83,517.72","83,517.72","83,517.72","83,517.72","","0.47%"
"12/08/2022","83,125.84","83,125.84","83,125.84","83,125.84","","-0.53%"
"11/08/2022","83,571.65","83,571.65","83,571.65","83,571.65","","1.19%"
"10/08/2022","82,590.09","82,590.09","82,590.09","82,590.09","","-0.53%"
"09/08/2022","83,028.96","83,028.96","83,028.96","83,028.96","","0.13%"
"08/08/2022","82,920.20","82,920.20","82,920.20","82,920.20","","0.07%"
"05/08/2022","82,860.41","82,860.41","82,860.41","82,860.41","","0.58%"
"04/08/2022","82,380.08","82,380.08","82,380.08","82,380.08","","-0.01%"
"03/08/2022","82,392.05","82,392.05","82,392.05","82,392.05","","-0.32%"
"02/08/2022","82,653.13","82,653.13","82,653.13","82,653.13","","0.07%"
"01/08/2022","82,593.16","82,593.16","82,593.16","82,593.16","","0.69%"
"29/07/2022","82,028.33","82,028.33","82,028.33","82,028.33","","0.80%"
"28/07/2022","81,373.95","81,373.95","81,373.95","81,373.95","","0.97%"
"27/07/2022","80,588.39","80,588.39","80,588.39","80,588.39","","0.23%"
"26/07/2022","80,399.86","80,399.86","80,399.86","80,399.86","","0.26%"
"25/07/2022","80,195.07","80,195.07","80,195.07","80,195.07","","-0.02%"
"22/07/2022","80,213.58","80,213.58","80,213.58","80,213.58","","-0.04%"
"21/07/2022","80,246.42","80,246.42","80,246.42","80,246.42","","0.52%"
"20/07/2022","79,832.20","79,832.20","79,832.20","79,832.20","","1.65%"
"19/07/2022","78,537.59","78,537.59","78,537.59","78,537.59","","-0.56%"
"18/07/2022","78,980.98","78,980.98","78,980.98","78,980.98","","1.23%"
"15/07/2022","78,017.59","78,017.59","78,017.59","78,017.59","","-0.68%"
"14/07/2022","78,549.63","78,549.63","78,549.63","78,549.63","","0.44%"
"13/07/2022","78,206.39","78,206.39","78,206.39","78,206.39","","0.23%"
"12/07/2022","78,026.02","78,026.02","78,026.02","78,026.02","","0.07%"
"11/07/2022","77,973.04","77,973.04","77,973.04","77,973.04","","-1.14%"
"08/07/2022","78,868.88","78,868.88","78,868.88","78,868.88","","0.45%"
"07/07/2022","78,513.27","78,513.27","78,513.27","78,513.27","","0.81%"
"06/07/2022","77,881.76","77,881.76","77,881.76","77,881.76","","-0.52%"
"05/07/2022","78,292.23","78,292.23","78,292.23","78,292.23","","0.25%"
"04/07/2022","78,094.23","78,094.23","78,094.23","78,094.23","","1.11%"
"01/07/2022","77,236.18","77,236.18","77,236.18","77,236.18","","-0.43%"
"30/06/2022","77,568.63","77,568.63","77,568.63","77,568.63","","-1.97%"
"29/06/2022","79,127.91","79,127.91","79,127.91","79,127.91","","-0.80%"
"28/06/2022","79,763.92","79,763.92","79,763.92","79,763.92","","0.86%"
"27/06/2022","79,083.59","79,083.59","79,083.59","79,083.59","","1.93%"
"24/06/2022","77,582.87","77,582.87","77,582.87","77,582.87","","0.77%"
"23/06/2022","76,990.24","76,990.24","76,990.24","76,990.24","","0.31%"
"22/06/2022","76,755.55","76,755.55","76,755.55","76,755.55","","-0.23%"
"21/06/2022","76,934.24","76,934.24","76,934.24","76,934.24","","1.41%"
"20/06/2022","75,865.92","75,865.92","75,865.92","75,865.92","","-0.64%"
"17/06/2022","76,354.48","76,354.48","76,354.48","76,354.48","","-1.76%"
"16/06/2022","77,725.94","77,725.94","77,725.94","77,725.94","","-0.15%"
"15/06/2022","77,843.09","77,843.09","77,843.09","77,843.09","","-1.27%"
"14/06/2022","78,845.41","78,845.41","78,845.41","78,845.41","","-3.55%"
"10/06/2022","81,745.83","81,745.83","81,745.83","81,745.83","","-1.25%"
"09/06/2022","82,780.80","82,780.80","82,780.80","82,780.80","","-1.42%"
"08/06/2022","83,976.08","83,976.08","83,976.08","83,976.08","","0.36%"
"07/06/2022","83,677.01","83,677.01","83,677.01","83,677.01","","-1.53%"
"06/06/2022","84,980.48","84,980.48","84,980.48","84,980.48","","-0.43%"
"03/06/2022","85,350.74","85,350.74","85,350.74","85,350.74","","0.88%"
"02/06/2022","84,610.09","84,610.09","84,610.09","84,610.09","","-0.80%"
"01/06/2022","85,293.92","85,293.92","85,293.92","85,293.92","","0.32%"
"31/05/2022","85,024.90","85,024.90","85,024.90","85,024.90","","-1.03%"
"30/05/2022","85,911.62","85,911.62","85,911.62","85,911.62","","1.45%"
"27/05/2022","84,685.45","84,685.45","84,685.45","84,685.45","","1.09%"
"26/05/2022","83,776.19","83,776.19","83,776.19","83,776.19","","-0.67%"
"25/05/2022","84,342.98","84,342.98","84,342.98","84,342.98","","0.37%"
"24/05/2022","84,031.72","84,031.72","84,031.72","84,031.72","","-0.27%"
"23/05/2022","84,263.04","84,263.04","84,263.04","84,263.04","","0.05%"
"20/05/2022","84,224.76","84,224.76","84,224.76","84,224.76","","1.15%"
"19/05/2022","83,267.84","83,267.84","83,267.84","83,267.84","","-1.54%"
"18/05/2022","84,569.22","84,569.22","84,569.22","84,569.22","","0.99%"
"17/05/2022","83,743.46","83,743.46","83,743.46","83,743.46","","0.27%"
"16/05/2022","83,513.85","83,513.85","83,513.85","83,513.85","","0.31%"
"13/05/2022","83,252.77","83,252.77","83,252.77","83,252.77","","1.93%"
"12/05/2022","81,674.49","81,674.49","81,674.49","81,674.49","","-1.75%"
"11/05/2022","83,129.49","83,129.49","83,129.49","83,129.49","","0.31%"
"10/05/2022","82,875.40","82,875.40","82,875.40","82,875.40","","-0.98%"
"09/05/2022","83,692.23","83,692.23","83,692.23","83,692.23","","-1.08%"
"06/05/2022","84,609.54","84,609.54","84,609.54","84,609.54","","-2.16%"
"05/05/2022","86,476.68","86,476.68","86,476.68","86,476.68","","0.82%"
"04/05/2022","85,772.48","85,772.48","85,772.48","85,772.48","","-0.15%"
"03/05/2022","85,901.98","85,901.98","85,901.98","85,901.98","","-0.42%"
"02/05/2022","86,263.66","86,263.66","86,263.66","86,263.66","","-1.18%"
"29/04/2022","87,297.17","87,297.17","87,297.17","87,297.17","","1.06%"
"28/04/2022","86,379.85","86,379.85","86,379.85","86,379.85","","1.32%"
"27/04/2022","85,255.98","85,255.98","85,255.98","85,255.98","","-0.78%"
"26/04/2022","85,923.02","85,923.02","85,923.02","85,923.02","","-2.08%"
"22/04/2022","87,746.45","87,746.45","87,746.45","87,746.45","","-1.57%"
"21/04/2022","89,149.68","89,149.68","89,149.68","89,149.68","","0.31%"
"20/04/2022","88,873.06","88,873.06","88,873.06","88,873.06","","0.06%"
"19/04/2022","88,823.00","88,823.00","88,823.00","88,823.00","","0.56%"
"14/04/2022","88,332.51","88,332.51","88,332.51","88,332.51","","0.59%"
"13/04/2022","87,811.03","87,811.03","87,811.03","87,811.03","","0.34%"
"12/04/2022","87,517.09","87,517.09","87,517.09","87,517.09","","-0.42%"
"11/04/2022","87,882.06","87,882.06","87,882.06","87,882.06","","0.10%"
"08/04/2022","87,796.84","87,796.84","87,796.84","87,796.84","","0.47%"
"07/04/2022","87,384.06","87,384.06","87,384.06","87,384.06","","-0.63%"
"06/04/2022","87,937.67","87,937.67","87,937.67","87,937.67","","-0.50%"
"05/04/2022","88,381.09","88,381.09","88,381.09","88,381.09","","0.19%"
"04/04/2022","88,215.26","88,215.26","88,215.26","88,215.26","","0.27%"
"01/04/2022","87,981.23","87,981.23","87,981.23","87,981.23","","-0.08%"
"31/03/2022","88,049.03","88,049.03","88,049.03","88,049.03","","-0.19%"
"30/03/2022","88,216.30","88,216.30","88,216.30","88,216.30","","0.68%"
"29/03/2022","87,620.88","87,620.88","87,620.88","87,620.88","","0.70%"
"28/03/2022","87,012.28","87,012.28","87,012.28","87,012.28","","0.09%"
"25/03/2022","86,934.96","86,934.96","86,934.96","86,934.96","","0.26%"
"24/03/2022","86,708.76","86,708.76","86,708.76","86,708.76","","0.13%"
"23/03/2022","86,598.74","86,598.74","86,598.74","86,598.74","","0.50%"
"22/03/2022","86,163.95","86,163.95","86,163.95","86,163.95","","0.87%"
"21/03/2022","85,421.63","85,421.63","85,421.63","85,421.63","","-0.22%"
"18/03/2022","85,607.12","85,607.12","85,607.12","85,607.12","","0.60%"
"17/03/2022","85,092.84","85,092.84","85,092.84","85,092.84","","1.06%"
"16/03/2022","84,203.51","84,203.51","84,203.51","84,203.51","","1.10%"
"15/03/2022","83,289.68","83,289.68","83,289.68","83,289.68","","-0.72%"
"14/03/2022","83,897.40","83,897.40","83,897.40","83,897.40","","1.22%"
"11/03/2022","82,887.79","82,887.79","82,887.79","82,887.79","","-0.94%"
"10/03/2022","83,674.01","83,674.01","83,674.01","83,674.01","","1.26%"
"09/03/2022","82,635.23","82,635.23","82,635.23","82,635.23","","1.05%"
"08/03/2022","81,774.16","81,774.16","81,774.16","81,774.16","","-0.81%"
"07/03/2022","82,444.61","82,444.61","82,444.61","82,444.61","","-0.94%"
"04/03/2022","83,230.04","83,230.04","83,230.04","83,230.04","","-0.55%"
"03/03/2022","83,694.19","83,694.19","83,694.19","83,694.19","","0.55%"
"02/03/2022","83,232.26","83,232.26","83,232.26","83,232.26","","0.34%"
"01/03/2022","82,952.95","82,952.95","82,952.95","82,952.95","","0.70%"
"28/02/2022","82,377.32","82,377.32","82,377.32","82,377.32","","0.83%"
"25/02/2022","81,702.01","81,702.01","81,702.01","81,702.01","","0.12%"
"24/02/2022","81,602.08","81,602.08","81,602.08","81,602.08","","-2.41%"
"23/02/2022","83,617.63","83,617.63","83,617.63","83,617.63","","0.65%"
"22/02/2022","83,077.96","83,077.96","83,077.96","83,077.96","","-0.94%"
"21/02/2022","83,868.86","83,868.86","83,868.86","83,868.86","","0.19%"
"18/02/2022","83,707.81","83,707.81","83,707.81","83,707.81","","-1.02%"
"17/02/2022","84,570.07","84,570.07","84,570.07","84,570.07","","0.16%"
"16/02/2022","84,432.30","84,432.30","84,432.30","84,432.30","","1.23%"
"15/02/2022","83,406.73","83,406.73","83,406.73","83,406.73","","-0.50%"
"14/02/2022","83,829.27","83,829.27","83,829.27","83,829.27","","0.40%"
"11/02/2022","83,494.75","83,494.75","83,494.75","83,494.75","","-0.98%"
"10/02/2022","84,317.63","84,317.63","84,317.63","84,317.63","","0.28%"
"09/02/2022","84,083.95","84,083.95","84,083.95","84,083.95","","1.14%"
"08/02/2022","83,138.58","83,138.58","83,138.58","83,138.58","","1.07%"
"07/02/2022","82,261.21","82,261.21","82,261.21","82,261.21","","-0.13%"
"04/02/2022","82,367.91","82,367.91","82,367.91","82,367.91","","0.60%"
"03/02/2022","81,879.74","81,879.74","81,879.74","81,879.74","","-0.14%"
"02/02/2022","81,991.66","81,991.66","81,991.66","81,991.66","","1.17%"
"01/02/2022","81,045.76","81,045.76","81,045.76","81,045.76","","0.49%"
"31/01/2022","80,647.80","80,647.80","80,647.80","80,647.80","","-0.24%"
"28/01/2022","80,838.79","80,838.79","80,838.79","80,838.79","","2.19%"
"27/01/2022","79,105.20","79,105.20","79,105.20","79,105.20","","-1.77%"
"25/01/2022","80,532.04","80,532.04","80,532.04","80,532.04","","-2.49%"
"24/01/2022","82,590.23","82,590.23","82,590.23","82,590.23","","-0.51%"
"21/01/2022","83,009.77","83,009.77","83,009.77","83,009.77","","-2.27%"
"20/01/2022","84,936.66","84,936.66","84,936.66","84,936.66","","0.13%"
"19/01/2022","84,822.26","84,822.26","84,822.26","84,822.26","","-1.03%"
"18/01/2022","85,704.66","85,704.66","85,704.66","85,704.66","","-0.11%"
"17/01/2022","85,803.33","85,803.33","85,803.33","85,803.33","","0.32%"
"14/01/2022","85,532.11","85,532.11","85,532.11","85,532.11","","-1.08%"
"13/01/2022","86,463.30","86,463.30","86,463.30","86,463.30","","0.48%"
"12/01/2022","86,053.17","86,053.17","86,053.17","86,053.17","","0.66%"
"11/01/2022","85,488.89","85,488.89","85,488.89","85,488.89","","-0.76%"
"10/01/2022","86,147.65","86,147.65","86,147.65","86,147.65","","-0.08%"
"07/01/2022","86,220.27","86,220.27","86,220.27","86,220.27","","1.29%"
"06/01/2022","85,120.94","85,120.94","85,120.94","85,120.94","","-2.74%"
"05/01/2022","87,521.64","87,521.64","87,521.64","87,521.64","","-0.31%"
"04/01/2022","87,796.38","87,796.38","87,796.38","87,796.38","","1.95%"
"31/12/2021","86,117.72","86,117.72","86,117.72","86,117.72","","-0.91%"
"30/12/2021","86,912.78","86,912.78","86,912.78","86,912.78","","0.16%"
"29/12/2021","86,776.31","86,776.31","86,776.31","86,776.31","","1.21%"
"24/12/2021","85,742.02","85,742.02","85,742.02","85,742.02","","0.44%"
"23/12/2021","85,363.86","85,363.86","85,363.86","85,363.86","","0.31%"
"22/12/2021","85,100.39","85,100.39","85,100.39","85,100.39","","0.13%"
"21/12/2021","84,988.08","84,988.08","84,988.08","84,988.08","","0.87%"
"20/12/2021","84,257.31","84,257.31","84,257.31","84,257.31","","-0.16%"
"17/12/2021","84,393.81","84,393.81","84,393.81","84,393.81","","0.11%"
"16/12/2021","84,297.76","84,297.76","84,297.76","84,297.76","","-0.43%"
"15/12/2021","84,660.80","84,660.80","84,660.80","84,660.80","","-0.70%"
"14/12/2021","85,253.59","85,253.59","85,253.59","85,253.59","","-0.01%"
"13/12/2021","85,263.73","85,263.73","85,263.73","85,263.73","","0.35%"
"10/12/2021","84,966.32","84,966.32","84,966.32","84,966.32","","-0.42%"
"09/12/2021","85,323.74","85,323.74","85,323.74","85,323.74","","-0.28%"
"08/12/2021","85,566.28","85,566.28","85,566.28","85,566.28","","1.25%"
"07/12/2021","84,508.48","84,508.48","84,508.48","84,508.48","","0.95%"
"06/12/2021","83,713.22","83,713.22","83,713.22","83,713.22","","0.05%"
"03/12/2021","83,667.56","83,667.56","83,667.56","83,667.56","","0.22%"
"02/12/2021","83,482.85","83,482.85","83,482.85","83,482.85","","-0.14%"
"01/12/2021","83,597.36","83,597.36","83,597.36","83,597.36","","-0.26%"
"30/11/2021","83,815.62","83,815.62","83,815.62","83,815.62","","0.22%"
"29/11/2021","83,629.06","83,629.06","83,629.06","83,629.06","","-0.54%"
"26/11/2021","84,085.66","84,085.66","84,085.66","84,085.66","","-1.73%"
"25/11/2021","85,563.59","85,563.59","85,563.59","85,563.59","","0.11%"
"24/11/2021","85,472.36","85,472.36","85,472.36","85,472.36","","-0.15%"
"23/11/2021","85,599.93","85,599.93","85,599.93","85,599.93","","0.79%"
"22/11/2021","84,930.39","84,930.39","84,930.39","84,930.39","","-0.59%"
"19/11/2021","85,431.02","85,431.02","85,431.02","85,431.02","","0.24%"
"18/11/2021","85,226.15","85,226.15","85,226.15","85,226.15","","0.14%"
"17/11/2021","85,109.09","85,109.09","85,109.09","85,109.09","","-0.68%"
"16/11/2021","85,692.29","85,692.29","85,692.29","85,692.29","","-0.66%"
"15/11/2021","86,262.20","86,262.20","86,262.20","86,262.20","","0.47%"
"12/11/2021","85,859.72","85,859.72","85,859.72","85,859.72","","0.83%"
"11/11/2021","85,154.90","85,154.90","85,154.90","85,154.90","","-0.57%"
"10/11/2021","85,638.88","85,638.88","85,638.88","85,638.88","","-0.14%"
"09/11/2021","85,756.73","85,756.73","85,756.73","85,756.73","","-0.24%"
"08/11/2021","85,961.79","85,961.79","85,961.79","85,961.79","","0.08%"
"05/11/2021","85,893.34","85,893.34","85,893.34","85,893.34","","0.50%"
"04/11/2021","85,469.84","85,469.84","85,469.84","85,469.84","","0.48%"
"03/11/2021","85,064.13","85,064.13","85,064.13","85,064.13","","0.93%"
"02/11/2021","84,277.02","84,277.02","84,277.02","84,277.02","","-0.63%"
"01/11/2021","84,810.19","84,810.19","84,810.19","84,810.19","","0.64%"
"29/10/2021","84,268.94","84,268.94","84,268.94","84,268.94","","-1.44%"
"28/10/2021","85,495.97","85,495.97","85,495.97","85,495.97","","-0.24%"
"27/10/2021","85,701.13","85,701.13","85,701.13","85,701.13","","0.07%"
"26/10/2021","85,640.29","85,640.29","85,640.29","85,640.29","","0.03%"
"25/10/2021","85,612.41","85,612.41","85,612.41","85,612.41","","0.34%"
"22/10/2021","85,318.77","85,318.77","85,318.77","85,318.77","","0.00%"
"21/10/2021","85,317.55","85,317.55","85,317.55","85,317.55","","0.02%"
"20/10/2021","85,298.01","85,298.01","85,298.01","85,298.01","","0.53%"
"19/10/2021","84,851.35","84,851.35","84,851.35","84,851.35","","-0.08%"
"18/10/2021","84,922.90","84,922.90","84,922.90","84,922.90","","0.26%"
"15/10/2021","84,703.23","84,703.23","84,703.23","84,703.23","","0.69%"
"14/10/2021","84,121.20","84,121.20","84,121.20","84,121.20","","0.54%"
"13/10/2021","83,670.35","83,670.35","83,670.35","83,670.35","","-0.11%"
"12/10/2021","83,764.52","83,764.52","83,764.52","83,764.52","","-0.26%"
"11/10/2021","83,982.48","83,982.48","83,982.48","83,982.48","","-0.28%"
"08/10/2021","84,215.98","84,215.98","84,215.98","84,215.98","","0.87%"
"07/10/2021","83,486.24","83,486.24","83,486.24","83,486.24","","0.70%"
"06/10/2021","82,908.47","82,908.47","82,908.47","82,908.47","","-0.58%"
"05/10/2021","83,389.49","83,389.49","83,389.49","83,389.49","","-0.41%"
"04/10/2021","83,734.68","83,734.68","83,734.68","83,734.68","","1.29%"
"01/10/2021","82,664.86","82,664.86","82,664.86","82,664.86","","-2.00%"
"30/09/2021","84,351.55","84,351.55","84,351.55","84,351.55","","1.88%"
"29/09/2021","82,793.34","82,793.34","82,793.34","82,793.34","","-1.08%"
"28/09/2021","83,695.52","83,695.52","83,695.52","83,695.52","","-1.47%"
"27/09/2021","84,945.06","84,945.06","84,945.06","84,945.06","","0.57%"
"24/09/2021","84,466.89","84,466.89","84,466.89","84,466.89","","-0.37%"
"23/09/2021","84,778.27","84,778.27","84,778.27","84,778.27","","1.01%"
"22/09/2021","83,930.32","83,930.32","83,930.32","83,930.32","","0.32%"
"21/09/2021","83,663.59","83,663.59","83,663.59","83,663.59","","0.36%"
"20/09/2021","83,365.79","83,365.79","83,365.79","83,365.79","","-2.10%"
"17/09/2021","85,154.88","85,154.88","85,154.88","85,154.88","","-0.75%"
"16/09/2021","85,802.13","85,802.13","85,802.13","85,802.13","","0.59%"
"15/09/2021","85,301.55","85,301.55","85,301.55","85,301.55","","-0.27%"
"14/09/2021","85,532.64","85,532.64","85,532.64","85,532.64","","0.17%"
"13/09/2021","85,390.22","85,390.22","85,390.22","85,390.22","","0.26%"
"10/09/2021","85,171.00","85,171.00","85,171.00","85,171.00","","0.51%"
"09/09/2021","84,742.15","84,742.15","84,742.15","84,742.15","","-1.88%"
"08/09/2021","86,364.54","86,364.54","86,364.54","86,364.54","","-0.22%"
"07/09/2021","86,554.05","86,554.05","86,554.05","86,554.05","","0.06%"
"06/09/2021","86,498.97","86,498.97","86,498.97","86,498.97","","0.27%"
"03/09/2021","86,265.16","86,265.16","86,265.16","86,265.16","","0.51%"
"02/09/2021","85,828.06","85,828.06","85,828.06","85,828.06","","-0.09%"
"01/09/2021","85,908.63","85,908.63","85,908.63","85,908.63","","-0.04%"
"31/08/2021","85,944.45","85,944.45","85,944.45","85,944.45","","0.41%"
"30/08/2021","85,593.48","85,593.48","85,593.48","85,593.48","","0.25%"
"27/08/2021","85,376.27","85,376.27","85,376.27","85,376.27","","-0.03%"
"26/08/2021","85,405.30","85,405.30","85,405.30","85,405.30","","-0.49%"
"25/08/2021","85,825.55","85,825.55","85,825.55","85,825.55","","0.45%"
"24/08/2021","85,438.88","85,438.88","85,438.88","85,438.88","","0.18%"
"23/08/2021","85,286.69","85,286.69","85,286.69","85,286.69","","0.42%"
"20/08/2021","84,932.80","84,932.80","84,932.80","84,932.80","","-0.04%"
"19/08/2021","84,966.43","84,966.43","84,966.43","84,966.43","","-0.48%"
"18/08/2021","85,372.60","85,372.60","85,372.60","85,372.60","","-0.12%"
"17/08/2021","85,472.85","85,472.85","85,472.85","85,472.85","","-0.74%"
"16/08/2021","86,110.21","86,110.21","86,110.21","86,110.21","","-0.61%"
"13/08/2021","86,637.92","86,637.92","86,637.92","86,637.92","","0.58%"
"12/08/2021","86,139.94","86,139.94","86,139.94","86,139.94","","0.14%"
"11/08/2021","86,019.30","86,019.30","86,019.30","86,019.30","","0.29%"
"10/08/2021","85,772.71","85,772.71","85,772.71","85,772.71","","0.32%"
"09/08/2021","85,498.84","85,498.84","85,498.84","85,498.84","","0.00%"
"06/08/2021","85,498.86","85,498.86","85,498.86","85,498.86","","0.36%"
"05/08/2021","85,189.01","85,189.01","85,189.01","85,189.01","","0.11%"
"04/08/2021","85,098.65","85,098.65","85,098.65","85,098.65","","0.38%"
"03/08/2021","84,773.14","84,773.14","84,773.14","84,773.14","","-0.23%"
"02/08/2021","84,965.60","84,965.60","84,965.60","84,965.60","","1.34%"
"30/07/2021","83,844.75","83,844.75","83,844.75","83,844.75","","-0.33%"
"29/07/2021","84,125.66","84,125.66","84,125.66","84,125.66","","0.52%"
"28/07/2021","83,693.49","83,693.49","83,693.49","83,693.49","","-0.70%"
"27/07/2021","84,284.12","84,284.12","84,284.12","84,284.12","","0.50%"
"26/07/2021","83,863.38","83,863.38","83,863.38","83,863.38","","0.00%"
"23/07/2021","83,864.35","83,864.35","83,864.35","83,864.35","","0.11%"
"22/07/2021","83,774.25","83,774.25","83,774.25","83,774.25","","1.06%"
"21/07/2021","82,893.14","82,893.14","82,893.14","82,893.14","","0.78%"
"20/07/2021","82,252.45","82,252.45","82,252.45","82,252.45","","-0.46%"
"19/07/2021","82,635.25","82,635.25","82,635.25","82,635.25","","-0.85%"
"16/07/2021","83,340.04","83,340.04","83,340.04","83,340.04","","0.17%"
"15/07/2021","83,201.61","83,201.61","83,201.61","83,201.61","","-0.26%"
"14/07/2021","83,414.57","83,414.57","83,414.57","83,414.57","","0.31%"
"13/07/2021","83,157.81","83,157.81","83,157.81","83,157.81","","-0.02%"
"12/07/2021","83,173.79","83,173.79","83,173.79","83,173.79","","0.83%"
"09/07/2021","82,491.36","82,491.36","82,491.36","82,491.36","","-0.93%"
"08/07/2021","83,264.08","83,264.08","83,264.08","83,264.08","","0.20%"
"07/07/2021","83,098.78","83,098.78","83,098.78","83,098.78","","0.90%"
"06/07/2021","82,355.05","82,355.05","82,355.05","82,355.05","","-0.73%"
"05/07/2021","82,958.11","82,958.11","82,958.11","82,958.11","","0.09%"
"02/07/2021","82,885.55","82,885.55","82,885.55","82,885.55","","0.59%"
"01/07/2021","82,398.13","82,398.13","82,398.13","82,398.13","","-0.64%"
"30/06/2021","82,932.29","82,932.29","82,932.29","82,932.29","","0.16%"
"29/06/2021","82,798.64","82,798.64","82,798.64","82,798.64","","0.05%"
"28/06/2021","82,757.58","82,757.58","82,757.58","82,757.58","","-0.01%"
"25/06/2021","82,766.14","82,766.14","82,766.14","82,766.14","","0.45%"
"24/06/2021","82,394.97","82,394.97","82,394.97","82,394.97","","-0.32%"
"23/06/2021","82,656.27","82,656.27","82,656.27","82,656.27","","-0.59%"
"22/06/2021","83,150.35","83,150.35","83,150.35","83,150.35","","1.48%"
"21/06/2021","81,939.86","81,939.86","81,939.86","81,939.86","","-1.81%"
"18/06/2021","83,452.16","83,452.16","83,452.16","83,452.16","","0.13%"
"17/06/2021","83,341.01","83,341.01","83,341.01","83,341.01","","-0.37%"
"16/06/2021","83,648.35","83,648.35","83,648.35","83,648.35","","0.09%"
"15/06/2021","83,572.43","83,572.43","83,572.43","83,572.43","","0.92%"
"11/06/2021","82,812.10","82,812.10","82,812.10","82,812.10","","0.14%"
"10/06/2021","82,699.00","82,699.00","82,699.00","82,699.00","","0.44%"
"09/06/2021","82,333.24","82,333.24","82,333.24","82,333.24","","-0.31%"
"08/06/2021","82,586.77","82,586.77","82,586.77","82,586.77","","0.15%"
"07/06/2021","82,465.64","82,465.64","82,465.64","82,465.64","","-0.18%"
"04/06/2021","82,615.20","82,615.20","82,615.20","82,615.20","","0.48%"
"03/06/2021","82,216.53","82,216.53","82,216.53","82,216.53","","0.59%"
"02/06/2021","81,736.77","81,736.77","81,736.77","81,736.77","","1.05%"
"01/06/2021","80,884.40","80,884.40","80,884.40","80,884.40","","-0.27%"
"31/05/2021","81,100.22","81,100.22","81,100.22","81,100.22","","-0.25%"
