"Date","Price","Open","High","Low","Vol.","Change %"
"06/08/2010","32,494.63","32,494.63","32,494.63","32,494.63","","-0.01%"
"05/08/2010","32,497.81","32,497.81","32,497.81","32,497.81","","0.54%"
"04/08/2010","32,323.12","32,323.12","32,323.12","32,323.12","","-0.65%"
"03/08/2010","32,533.14","32,533.14","32,533.14","32,533.14","","0.66%"
"02/08/2010","32,319.68","32,319.68","32,319.68","32,319.68","","1.07%"
"30/07/2010","31,977.26","31,977.26","31,977.26","31,977.26","","-0.67%"
"29/07/2010","32,194.45","32,194.45","32,194.45","32,194.45","","-0.13%"
"28/07/2010","32,236.23","32,236.23","32,236.23","32,236.23","","0.72%"
"27/07/2010","32,004.65","32,004.65","32,004.65","32,004.65","","0.25%"
"26/07/2010","31,924.55","31,924.55","31,924.55","31,924.55","","0.62%"
"23/07/2010","31,727.08","31,727.08","31,727.08","31,727.08","","1.91%"
"22/07/2010","31,131.19","31,131.19","31,131.19","31,131.19","","-0.86%"
"21/07/2010","31,402.28","31,402.28","31,402.28","31,402.28","","0.21%"
"20/07/2010","31,337.14","31,337.14","31,337.14","31,337.14","","1.04%"
"19/07/2010","31,014.87","31,014.87","31,014.87","31,014.87","","-1.46%"
"16/07/2010","31,473.37","31,473.37","31,473.37","31,473.37","","-0.45%"
"15/07/2010","31,614.38","31,614.38","31,614.38","31,614.38","","-0.45%"
"14/07/2010","31,755.90","31,755.90","31,755.90","31,755.90","","1.88%"
"13/07/2010","31,171.37","31,171.37","31,171.37","31,171.37","","-0.67%"
"12/07/2010","31,382.25","31,382.25","31,382.25","31,382.25","","0.31%"
"09/07/2010","31,285.31","31,285.31","31,285.31","31,285.31","","0.91%"
"08/07/2010","31,004.50","31,004.50","31,004.50","31,004.50","","2.40%"
"07/07/2010","30,276.62","30,276.62","30,276.62","30,276.62","","-0.50%"
"06/07/2010","30,429.09","30,429.09","30,429.09","30,429.09","","1.28%"
"05/07/2010","30,044.96","30,044.96","30,044.96","30,044.96","","-0.39%"
"02/07/2010","30,163.22","30,163.22","30,163.22","30,163.22","","0.03%"
"01/07/2010","30,154.24","30,154.24","30,154.24","30,154.24","","-1.49%"
"30/06/2010","30,609.97","30,609.97","30,609.97","30,609.97","","-1.02%"
"29/06/2010","30,924.24","30,924.24","30,924.24","30,924.24","","-0.89%"
"28/06/2010","31,200.93","31,200.93","31,200.93","31,200.93","","-0.64%"
"25/06/2010","31,403.40","31,403.40","31,403.40","31,403.40","","-1.49%"
"24/06/2010","31,877.71","31,877.71","31,877.71","31,877.71","","0.00%"
"23/06/2010","31,877.70","31,877.70","31,877.70","31,877.70","","-1.59%"
"22/06/2010","32,391.10","32,391.10","32,391.10","32,391.10","","-1.18%"
"21/06/2010","32,776.64","32,776.64","32,776.64","32,776.64","","1.33%"
"18/06/2010","32,345.30","32,345.30","32,345.30","32,345.30","","0.55%"
"17/06/2010","32,167.35","32,167.35","32,167.35","32,167.35","","-0.69%"
"16/06/2010","32,391.96","32,391.96","32,391.96","32,391.96","","1.20%"
"15/06/2010","32,008.93","32,008.93","32,008.93","32,008.93","","-0.01%"
"11/06/2010","32,011.06","32,011.06","32,011.06","32,011.06","","1.58%"
"10/06/2010","31,512.71","31,512.71","31,512.71","31,512.71","","1.14%"
"09/06/2010","31,157.56","31,157.56","31,157.56","31,157.56","","0.10%"
"08/06/2010","31,125.57","31,125.57","31,125.57","31,125.57","","1.28%"
"07/06/2010","30,732.50","30,732.50","30,732.50","30,732.50","","-2.78%"
"04/06/2010","31,609.67","31,609.67","31,609.67","31,609.67","","-0.67%"
"03/06/2010","31,821.78","31,821.78","31,821.78","31,821.78","","2.40%"
"02/06/2010","31,077.46","31,077.46","31,077.46","31,077.46","","-0.73%"
"01/06/2010","31,305.04","31,305.04","31,305.04","31,305.04","","-0.37%"
"31/05/2010","31,422.49","31,422.49","31,422.49","31,422.49","","-0.62%"
"28/05/2010","31,619.72","31,619.72","31,619.72","31,619.72","","1.79%"
"27/05/2010","31,064.14","31,064.14","31,064.14","31,064.14","","1.67%"
"26/05/2010","30,553.59","30,553.59","30,553.59","30,553.59","","1.00%"
"25/05/2010","30,250.84","30,250.84","30,250.84","30,250.84","","-2.96%"
"24/05/2010","31,173.16","31,173.16","31,173.16","31,173.16","","2.09%"
"21/05/2010","30,535.25","30,535.25","30,535.25","30,535.25","","-0.26%"
"20/05/2010","30,613.36","30,613.36","30,613.36","30,613.36","","-1.61%"
"19/05/2010","31,114.38","31,114.38","31,114.38","31,114.38","","-1.87%"
"18/05/2010","31,707.61","31,707.61","31,707.61","31,707.61","","0.08%"
"17/05/2010","31,682.48","31,682.48","31,682.48","31,682.48","","-2.93%"
"14/05/2010","32,639.88","32,639.88","32,639.88","32,639.88","","-0.89%"
"13/05/2010","32,933.98","32,933.98","32,933.98","32,933.98","","1.75%"
"12/05/2010","32,368.94","32,368.94","32,368.94","32,368.94","","0.55%"
"11/05/2010","32,192.21","32,192.21","32,192.21","32,192.21","","-1.13%"
"10/05/2010","32,558.85","32,558.85","32,558.85","32,558.85","","2.69%"
"07/05/2010","31,706.15","31,706.15","31,706.15","31,706.15","","-2.02%"
"06/05/2010","32,360.96","32,360.96","32,360.96","32,360.96","","-2.04%"
"05/05/2010","33,033.41","33,033.41","33,033.41","33,033.41","","-1.33%"
"04/05/2010","33,477.21","33,477.21","33,477.21","33,477.21","","-1.01%"
"03/05/2010","33,819.25","33,819.25","33,819.25","33,819.25","","-0.45%"
"30/04/2010","33,973.06","33,973.06","33,973.06","33,973.06","","0.46%"
"29/04/2010","33,819.09","33,819.09","33,819.09","33,819.09","","-0.77%"
"28/04/2010","34,082.05","34,082.05","34,082.05","34,082.05","","-1.17%"
"27/04/2010","34,484.83","34,484.83","34,484.83","34,484.83","","-0.03%"
"23/04/2010","34,495.42","34,495.42","34,495.42","34,495.42","","-0.53%"
"22/04/2010","34,677.50","34,677.50","34,677.50","34,677.50","","-0.95%"
"21/04/2010","35,008.86","35,008.86","35,008.86","35,008.86","","0.58%"
"20/04/2010","34,807.39","34,807.39","34,807.39","34,807.39","","0.22%"
"19/04/2010","34,731.84","34,731.84","34,731.84","34,731.84","","-1.40%"
"16/04/2010","35,223.57","35,223.57","35,223.57","35,223.57","","-0.35%"
"15/04/2010","35,345.61","35,345.61","35,345.61","35,345.61","","0.15%"
"14/04/2010","35,294.26","35,294.26","35,294.26","35,294.26","","0.87%"
"13/04/2010","34,990.11","34,990.11","34,990.11","34,990.11","","-0.66%"
"12/04/2010","35,220.82","35,220.82","35,220.82","35,220.82","","0.73%"
"09/04/2010","34,963.98","34,963.98","34,963.98","34,963.98","","0.21%"
"08/04/2010","34,892.03","34,892.03","34,892.03","34,892.03","","-0.46%"
"07/04/2010","35,054.56","35,054.56","35,054.56","35,054.56","","0.15%"
"06/04/2010","35,003.63","35,003.63","35,003.63","35,003.63","","0.94%"
"01/04/2010","34,678.82","34,678.82","34,678.82","34,678.82","","0.67%"
"31/03/2010","34,448.55","34,448.55","34,448.55","34,448.55","","-0.84%"
"30/03/2010","34,740.18","34,740.18","34,740.18","34,740.18","","0.40%"
"29/03/2010","34,602.26","34,602.26","34,602.26","34,602.26","","0.01%"
"26/03/2010","34,597.78","34,597.78","34,597.78","34,597.78","","0.24%"
"25/03/2010","34,513.99","34,513.99","34,513.99","34,513.99","","-0.11%"
"24/03/2010","34,552.18","34,552.18","34,552.18","34,552.18","","0.34%"
"23/03/2010","34,433.58","34,433.58","34,433.58","34,433.58","","0.92%"
"22/03/2010","34,118.91","34,118.91","34,118.91","34,118.91","","-0.80%"
"19/03/2010","34,394.66","34,394.66","34,394.66","34,394.66","","0.19%"
"18/03/2010","34,330.28","34,330.28","34,330.28","34,330.28","","0.21%"
"17/03/2010","34,259.20","34,259.20","34,259.20","34,259.20","","1.17%"
"16/03/2010","33,864.45","33,864.45","33,864.45","33,864.45","","0.28%"
"15/03/2010","33,769.76","33,769.76","33,769.76","33,769.76","","-0.69%"
"12/03/2010","34,004.17","34,004.17","34,004.17","34,004.17","","0.10%"
"11/03/2010","33,971.19","33,971.19","33,971.19","33,971.19","","-0.11%"
"10/03/2010","34,010.23","34,010.23","34,010.23","34,010.23","","0.00%"
"09/03/2010","34,010.73","34,010.73","34,010.73","34,010.73","","0.28%"
"08/03/2010","33,917.29","33,917.29","33,917.29","33,917.29","","0.85%"
"05/03/2010","33,630.74","33,630.74","33,630.74","33,630.74","","0.37%"
"04/03/2010","33,507.93","33,507.93","33,507.93","33,507.93","","0.34%"
"03/03/2010","33,394.99","33,394.99","33,394.99","33,394.99","","0.83%"
"02/03/2010","33,121.66","33,121.66","33,121.66","33,121.66","","0.39%"
"01/03/2010","32,992.37","32,992.37","32,992.37","32,992.37","","1.28%"
"26/02/2010","32,576.06","32,576.06","32,576.06","32,576.06","","0.97%"
"25/02/2010","32,263.95","32,263.95","32,263.95","32,263.95","","-1.17%"
"24/02/2010","32,645.82","32,645.82","32,645.82","32,645.82","","-1.43%"
"23/02/2010","33,120.15","33,120.15","33,120.15","33,120.15","","0.13%"
"22/02/2010","33,077.09","33,077.09","33,077.09","33,077.09","","1.95%"
"19/02/2010","32,444.34","32,444.34","32,444.34","32,444.34","","-0.42%"
"18/02/2010","32,581.94","32,581.94","32,581.94","32,581.94","","-0.28%"
"17/02/2010","32,672.55","32,672.55","32,672.55","32,672.55","","2.20%"
"16/02/2010","31,970.64","31,970.64","31,970.64","31,970.64","","0.50%"
"15/02/2010","31,812.53","31,812.53","31,812.53","31,812.53","","-0.19%"
"12/02/2010","31,872.58","31,872.58","31,872.58","31,872.58","","0.18%"
"11/02/2010","31,816.65","31,816.65","31,816.65","31,816.65","","0.91%"
"10/02/2010","31,529.55","31,529.55","31,529.55","31,529.55","","0.19%"
"09/02/2010","31,471.22","31,471.22","31,471.22","31,471.22","","-0.34%"
"08/02/2010","31,579.55","31,579.55","31,579.55","31,579.55","","0.16%"
"05/02/2010","31,528.42","31,528.42","31,528.42","31,528.42","","-2.23%"
"04/02/2010","32,248.95","32,248.95","32,248.95","32,248.95","","-0.57%"
"03/02/2010","32,432.40","32,432.40","32,432.40","32,432.40","","0.92%"
"02/02/2010","32,135.45","32,135.45","32,135.45","32,135.45","","1.79%"
"01/02/2010","31,568.90","31,568.90","31,568.90","31,568.90","","-1.00%"
"29/01/2010","31,886.25","31,886.25","31,886.25","31,886.25","","-2.22%"
"28/01/2010","32,609.45","32,609.45","32,609.45","32,609.45","","0.62%"
"27/01/2010","32,409.70","32,409.70","32,409.70","32,409.70","","-1.55%"
"25/01/2010","32,920.62","32,920.62","32,920.62","32,920.62","","-0.69%"
"22/01/2010","33,149.20","33,149.20","33,149.20","33,149.20","","-1.59%"
"21/01/2010","33,683.34","33,683.34","33,683.34","33,683.34","","-0.84%"
"20/01/2010","33,969.64","33,969.64","33,969.64","33,969.64","","0.14%"
"19/01/2010","33,921.08","33,921.08","33,921.08","33,921.08","","-1.01%"
"18/01/2010","34,268.82","34,268.82","34,268.82","34,268.82","","0.23%"
"15/01/2010","34,188.75","34,188.75","34,188.75","34,188.75","","0.03%"
"14/01/2010","34,177.91","34,177.91","34,177.91","34,177.91","","0.61%"
"13/01/2010","33,969.23","33,969.23","33,969.23","33,969.23","","-0.64%"
"12/01/2010","34,188.27","34,188.27","34,188.27","34,188.27","","-1.03%"
"11/01/2010","34,545.11","34,545.11","34,545.11","34,545.11","","0.78%"
"08/01/2010","34,276.25","34,276.25","34,276.25","34,276.25","","0.26%"
"07/01/2010","34,186.93","34,186.93","34,186.93","34,186.93","","-0.45%"
"06/01/2010","34,340.41","34,340.41","34,340.41","34,340.41","","-0.06%"
"05/01/2010","34,360.43","34,360.43","34,360.43","34,360.43","","0.98%"
"04/01/2010","34,025.42","34,025.42","34,025.42","34,025.42","","0.12%"
"31/12/2009","33,985.86","33,985.86","33,985.86","33,985.86","","0.77%"
"30/12/2009","33,725.41","33,725.41","33,725.41","33,725.41","","-0.24%"
"29/12/2009","33,807.68","33,807.68","33,807.68","33,807.68","","1.13%"
"24/12/2009","33,429.11","33,429.11","33,429.11","33,429.11","","1.09%"
"23/12/2009","33,069.70","33,069.70","33,069.70","33,069.70","","0.87%"
"22/12/2009","32,783.24","32,783.24","32,783.24","32,783.24","","1.49%"
"21/12/2009","32,301.58","32,301.58","32,301.58","32,301.58","","-0.33%"
"18/12/2009","32,408.83","32,408.83","32,408.83","32,408.83","","-0.42%"
"17/12/2009","32,546.46","32,546.46","32,546.46","32,546.46","","0.18%"
"16/12/2009","32,488.23","32,488.23","32,488.23","32,488.23","","-0.25%"
"15/12/2009","32,568.19","32,568.19","32,568.19","32,568.19","","0.42%"
"14/12/2009","32,432.39","32,432.39","32,432.39","32,432.39","","0.41%"
"11/12/2009","32,301.54","32,301.54","32,301.54","32,301.54","","0.62%"
"10/12/2009","32,102.49","32,102.49","32,102.49","32,102.49","","-0.67%"
"09/12/2009","32,317.55","32,317.55","32,317.55","32,317.55","","-0.70%"
"08/12/2009","32,545.78","32,545.78","32,545.78","32,545.78","","-0.12%"
"07/12/2009","32,586.29","32,586.29","32,586.29","32,586.29","","-0.55%"
"04/12/2009","32,765.78","32,765.78","32,765.78","32,765.78","","-1.52%"
"03/12/2009","33,270.11","33,270.11","33,270.11","33,270.11","","0.26%"
"02/12/2009","33,184.88","33,184.88","33,184.88","33,184.88","","0.92%"
"01/12/2009","32,882.70","32,882.70","32,882.70","32,882.70","","0.38%"
"30/11/2009","32,759.73","32,759.73","32,759.73","32,759.73","","2.83%"
"27/11/2009","31,858.50","31,858.50","31,858.50","31,858.50","","-2.90%"
"26/11/2009","32,810.19","32,810.19","32,810.19","32,810.19","","-0.29%"
"25/11/2009","32,904.84","32,904.84","32,904.84","32,904.84","","0.79%"
"24/11/2009","32,645.76","32,645.76","32,645.76","32,645.76","","-0.67%"
"23/11/2009","32,867.46","32,867.46","32,867.46","32,867.46","","0.67%"
"20/11/2009","32,649.54","32,649.54","32,649.54","32,649.54","","-1.34%"
"19/11/2009","33,091.72","33,091.72","33,091.72","33,091.72","","0.22%"
"18/11/2009","33,018.38","33,018.38","33,018.38","33,018.38","","0.20%"
"17/11/2009","32,951.54","32,951.54","32,951.54","32,951.54","","-0.54%"
"16/11/2009","33,130.87","33,130.87","33,130.87","33,130.87","","1.04%"
"13/11/2009","32,788.64","32,788.64","32,788.64","32,788.64","","-0.73%"
"12/11/2009","33,029.26","33,029.26","33,029.26","33,029.26","","-0.19%"
"11/11/2009","33,092.84","33,092.84","33,092.84","33,092.84","","0.51%"
"10/11/2009","32,923.51","32,923.51","32,923.51","32,923.51","","1.25%"
"09/11/2009","32,515.76","32,515.76","32,515.76","32,515.76","","1.95%"
"06/11/2009","31,892.53","31,892.53","31,892.53","31,892.53","","1.92%"
"05/11/2009","31,292.63","31,292.63","31,292.63","31,292.63","","-0.57%"
"04/11/2009","31,473.23","31,473.23","31,473.23","31,473.23","","0.19%"
"03/11/2009","31,412.16","31,412.16","31,412.16","31,412.16","","-0.20%"
"02/11/2009","31,474.19","31,474.19","31,474.19","31,474.19","","-2.21%"
"30/10/2009","32,185.68","32,185.68","32,185.68","32,185.68","","1.50%"
"29/10/2009","31,709.96","31,709.96","31,709.96","31,709.96","","-2.36%"
"28/10/2009","32,475.12","32,475.12","32,475.12","32,475.12","","-1.44%"
"27/10/2009","32,949.21","32,949.21","32,949.21","32,949.21","","-1.59%"
"26/10/2009","33,481.24","33,481.24","33,481.24","33,481.24","","-0.60%"
"23/10/2009","33,682.75","33,682.75","33,682.75","33,682.75","","0.97%"
"22/10/2009","33,359.44","33,359.44","33,359.44","33,359.44","","-0.53%"
"21/10/2009","33,538.83","33,538.83","33,538.83","33,538.83","","-0.16%"
"20/10/2009","33,591.56","33,591.56","33,591.56","33,591.56","","1.12%"
"19/10/2009","33,221.01","33,221.01","33,221.01","33,221.01","","-0.90%"
"16/10/2009","33,523.62","33,523.62","33,523.62","33,523.62","","-0.48%"
"15/10/2009","33,685.05","33,685.05","33,685.05","33,685.05","","0.60%"
"14/10/2009","33,485.70","33,485.70","33,485.70","33,485.70","","0.95%"
"13/10/2009","33,170.64","33,170.64","33,170.64","33,170.64","","0.97%"
"12/10/2009","32,852.88","32,852.88","32,852.88","32,852.88","","-0.27%"
"09/10/2009","32,942.40","32,942.40","32,942.40","32,942.40","","-0.32%"
"08/10/2009","33,049.66","33,049.66","33,049.66","33,049.66","","1.55%"
"07/10/2009","32,544.57","32,544.57","32,544.57","32,544.57","","2.27%"
"06/10/2009","31,823.13","31,823.13","31,823.13","31,823.13","","0.41%"
"05/10/2009","31,693.47","31,693.47","31,693.47","31,693.47","","-0.62%"
"02/10/2009","31,890.13","31,890.13","31,890.13","31,890.13","","-2.11%"
"01/10/2009","32,575.85","32,575.85","32,575.85","32,575.85","","-0.90%"
"30/09/2009","32,870.39","32,870.39","32,870.39","32,870.39","","-0.19%"
"29/09/2009","32,933.73","32,933.73","32,933.73","32,933.73","","1.62%"
"28/09/2009","32,408.92","32,408.92","32,408.92","32,408.92","","-0.75%"
"25/09/2009","32,654.23","32,654.23","32,654.23","32,654.23","","0.26%"
"24/09/2009","32,570.70","32,570.70","32,570.70","32,570.70","","-0.69%"
"23/09/2009","32,795.35","32,795.35","32,795.35","32,795.35","","1.51%"
"22/09/2009","32,307.36","32,307.36","32,307.36","32,307.36","","-0.29%"
"21/09/2009","32,402.19","32,402.19","32,402.19","32,402.19","","-0.33%"
"18/09/2009","32,508.00","32,508.00","32,508.00","32,508.00","","-0.46%"
"17/09/2009","32,657.62","32,657.62","32,657.62","32,657.62","","1.39%"
"16/09/2009","32,209.80","32,209.80","32,209.80","32,209.80","","2.42%"
"15/09/2009","31,447.36","31,447.36","31,447.36","31,447.36","","0.20%"
"14/09/2009","31,383.18","31,383.18","31,383.18","31,383.18","","-1.37%"
"11/09/2009","31,817.84","31,817.84","31,817.84","31,817.84","","0.55%"
"10/09/2009","31,642.45","31,642.45","31,642.45","31,642.45","","1.08%"
"09/09/2009","31,305.20","31,305.20","31,305.20","31,305.20","","-0.03%"
"08/09/2009","31,315.86","31,315.86","31,315.86","31,315.86","","1.57%"
"07/09/2009","30,830.93","30,830.93","30,830.93","30,830.93","","0.55%"
"04/09/2009","30,661.52","30,661.52","30,661.52","30,661.52","","0.15%"
"03/09/2009","30,616.62","30,616.62","30,616.62","30,616.62","","-0.19%"
"02/09/2009","30,674.22","30,674.22","30,674.22","30,674.22","","-1.68%"
"01/09/2009","31,197.32","31,197.32","31,197.32","31,197.32","","0.83%"
"31/08/2009","30,939.49","30,939.49","30,939.49","30,939.49","","-0.05%"
"28/08/2009","30,955.77","30,955.77","30,955.77","30,955.77","","0.92%"
"27/08/2009","30,673.40","30,673.40","30,673.40","30,673.40","","-0.05%"
"26/08/2009","30,689.04","30,689.04","30,689.04","30,689.04","","1.20%"
"25/08/2009","30,326.60","30,326.60","30,326.60","30,326.60","","-0.36%"
"24/08/2009","30,436.57","30,436.57","30,436.57","30,436.57","","3.36%"
"21/08/2009","29,447.01","29,447.01","29,447.01","29,447.01","","-1.99%"
"20/08/2009","30,043.92","30,043.92","30,043.92","30,043.92","","0.08%"
"19/08/2009","30,018.62","30,018.62","30,018.62","30,018.62","","-0.18%"
"18/08/2009","30,071.82","30,071.82","30,071.82","30,071.82","","-0.14%"
"17/08/2009","30,114.47","30,114.47","30,114.47","30,114.47","","-1.44%"
"14/08/2009","30,554.21","30,554.21","30,554.21","30,554.21","","0.57%"
"13/08/2009","30,382.31","30,382.31","30,382.31","30,382.31","","2.14%"
"12/08/2009","29,746.36","29,746.36","29,746.36","29,746.36","","0.26%"
"11/08/2009","29,670.22","29,670.22","29,670.22","29,670.22","","0.77%"
"10/08/2009","29,443.90","29,443.90","29,443.90","29,443.90","","0.11%"
"07/08/2009","29,411.70","29,411.70","29,411.70","29,411.70","","-0.62%"
"06/08/2009","29,595.64","29,595.64","29,595.64","29,595.64","","1.45%"
"05/08/2009","29,172.60","29,172.60","29,172.60","29,172.60","","-1.04%"
"04/08/2009","29,479.05","29,479.05","29,479.05","29,479.05","","1.08%"
"03/08/2009","29,164.94","29,164.94","29,164.94","29,164.94","","0.46%"
"31/07/2009","29,032.28","29,032.28","29,032.28","29,032.28","","1.28%"
"30/07/2009","28,665.23","28,665.23","28,665.23","28,665.23","","1.15%"
"29/07/2009","28,339.11","28,339.11","28,339.11","28,339.11","","-0.64%"
"28/07/2009","28,522.14","28,522.14","28,522.14","28,522.14","","0.72%"
"27/07/2009","28,317.20","28,317.20","28,317.20","28,317.20","","1.22%"
"24/07/2009","27,976.47","27,976.47","27,976.47","27,976.47","","0.63%"
"23/07/2009","27,800.71","27,800.71","27,800.71","27,800.71","","-0.11%"
"22/07/2009","27,830.72","27,830.72","27,830.72","27,830.72","","0.44%"
"21/07/2009","27,709.10","27,709.10","27,709.10","27,709.10","","0.01%"
"20/07/2009","27,706.45","27,706.45","27,706.45","27,706.45","","1.24%"
"17/07/2009","27,367.67","27,367.67","27,367.67","27,367.67","","0.13%"
"16/07/2009","27,332.50","27,332.50","27,332.50","27,332.50","","1.81%"
"15/07/2009","26,846.09","26,846.09","26,846.09","26,846.09","","1.48%"
"14/07/2009","26,453.57","26,453.57","26,453.57","26,453.57","","3.47%"
"13/07/2009","25,566.55","25,566.55","25,566.55","25,566.55","","-1.49%"
"10/07/2009","25,953.82","25,953.82","25,953.82","25,953.82","","0.82%"
"09/07/2009","25,743.46","25,743.46","25,743.46","25,743.46","","-0.12%"
"08/07/2009","25,775.06","25,775.06","25,775.06","25,775.06","","0.03%"
"07/07/2009","25,767.80","25,767.80","25,767.80","25,767.80","","-0.44%"
"06/07/2009","25,882.83","25,882.83","25,882.83","25,882.83","","-1.16%"
"03/07/2009","26,187.03","26,187.03","26,187.03","26,187.03","","-1.27%"
"02/07/2009","26,522.78","26,522.78","26,522.78","26,522.78","","0.08%"
"01/07/2009","26,500.40","26,500.40","26,500.40","26,500.40","","-2.04%"
"30/06/2009","27,053.61","27,053.61","27,053.61","27,053.61","","1.75%"
"29/06/2009","26,588.57","26,588.57","26,588.57","26,588.57","","-0.43%"
"26/06/2009","26,704.43","26,704.43","26,704.43","26,704.43","","1.24%"
"25/06/2009","26,377.08","26,377.08","26,377.08","26,377.08","","1.29%"
"24/06/2009","26,041.88","26,041.88","26,041.88","26,041.88","","0.47%"
"23/06/2009","25,920.35","25,920.35","25,920.35","25,920.35","","-3.09%"
"22/06/2009","26,748.17","26,748.17","26,748.17","26,748.17","","0.48%"
"19/06/2009","26,621.11","26,621.11","26,621.11","26,621.11","","0.20%"
"18/06/2009","26,566.73","26,566.73","26,566.73","26,566.73","","-0.31%"
"17/06/2009","26,649.00","26,649.00","26,649.00","26,649.00","","-1.47%"
"16/06/2009","27,047.30","27,047.30","27,047.30","27,047.30","","-1.72%"
"15/06/2009","27,519.88","27,519.88","27,519.88","27,519.88","","-0.75%"
"12/06/2009","27,727.97","27,727.97","27,727.97","27,727.97","","0.37%"
"11/06/2009","27,625.74","27,625.74","27,625.74","27,625.74","","0.57%"
"10/06/2009","27,470.00","27,470.00","27,470.00","27,470.00","","2.29%"
"09/06/2009","26,853.90","26,853.90","26,853.90","26,853.90","","-0.91%"
"05/06/2009","27,101.64","27,101.64","27,101.64","27,101.64","","0.93%"
"04/06/2009","26,852.42","26,852.42","26,852.42","26,852.42","","-1.90%"
"03/06/2009","27,371.73","27,371.73","27,371.73","27,371.73","","1.57%"
"02/06/2009","26,949.81","26,949.81","26,949.81","26,949.81","","1.56%"
"01/06/2009","26,534.72","26,534.72","26,534.72","26,534.72","","2.01%"
"29/05/2009","26,011.84","26,011.84","26,011.84","26,011.84","","1.66%"
"28/05/2009","25,587.39","25,587.39","25,587.39","25,587.39","","-1.19%"
"27/05/2009","25,896.85","25,896.85","25,896.85","25,896.85","","0.33%"
"26/05/2009","25,810.73","25,810.73","25,810.73","25,810.73","","1.35%"
"25/05/2009","25,466.43","25,466.43","25,466.43","25,466.43","","-0.63%"
"22/05/2009","25,627.71","25,627.71","25,627.71","25,627.71","","-1.37%"
"21/05/2009","25,984.10","25,984.10","25,984.10","25,984.10","","-0.27%"
"20/05/2009","26,055.41","26,055.41","26,055.41","26,055.41","","0.19%"
"19/05/2009","26,005.54","26,005.54","26,005.54","26,005.54","","2.19%"
"18/05/2009","25,449.19","25,449.19","25,449.19","25,449.19","","-0.79%"
"15/05/2009","25,651.75","25,651.75","25,651.75","25,651.75","","1.34%"
"14/05/2009","25,312.28","25,312.28","25,312.28","25,312.28","","-3.44%"
"13/05/2009","26,214.69","26,214.69","26,214.69","26,214.69","","-0.54%"
"12/05/2009","26,358.16","26,358.16","26,358.16","26,358.16","","-1.24%"
"11/05/2009","26,689.41","26,689.41","26,689.41","26,689.41","","-0.39%"
"08/05/2009","26,792.76","26,792.76","26,792.76","26,792.76","","0.08%"
"07/05/2009","26,772.21","26,772.21","26,772.21","26,772.21","","1.97%"
"06/05/2009","26,255.27","26,255.27","26,255.27","26,255.27","","-0.60%"
"05/05/2009","26,413.24","26,413.24","26,413.24","26,413.24","","4.27%"
"04/05/2009","25,330.50","25,330.50","25,330.50","25,330.50","","-1.01%"
"01/05/2009","25,589.93","25,589.93","25,589.93","25,589.93","","-0.29%"
"30/04/2009","25,663.58","25,663.58","25,663.58","25,663.58","","2.30%"
"29/04/2009","25,085.64","25,085.64","25,085.64","25,085.64","","-0.35%"
"28/04/2009","25,173.14","25,173.14","25,173.14","25,173.14","","-0.62%"
"27/04/2009","25,330.50","25,330.50","25,330.50","25,330.50","","0.52%"
"24/04/2009","25,199.41","25,199.41","25,199.41","25,199.41","","-0.82%"
"23/04/2009","25,408.16","25,408.16","25,408.16","25,408.16","","2.04%"
"22/04/2009","24,900.18","24,900.18","24,900.18","24,900.18","","-0.25%"
"21/04/2009","24,962.87","24,962.87","24,962.87","24,962.87","","-2.43%"
"20/04/2009","25,584.80","25,584.80","25,584.80","25,584.80","","-0.20%"
"17/04/2009","25,636.72","25,636.72","25,636.72","25,636.72","","0.03%"
"16/04/2009","25,629.86","25,629.86","25,629.86","25,629.86","","0.75%"
"15/04/2009","25,438.48","25,438.48","25,438.48","25,438.48","","-0.14%"
"14/04/2009","25,475.06","25,475.06","25,475.06","25,475.06","","2.22%"
"09/04/2009","24,922.80","24,922.80","24,922.80","24,922.80","","1.45%"
"08/04/2009","24,566.37","24,566.37","24,566.37","24,566.37","","-2.34%"
"07/04/2009","25,155.57","25,155.57","25,155.57","25,155.57","","-1.34%"
"06/04/2009","25,496.81","25,496.81","25,496.81","25,496.81","","0.56%"
"03/04/2009","25,354.58","25,354.58","25,354.58","25,354.58","","1.52%"
"02/04/2009","24,975.77","24,975.77","24,975.77","24,975.77","","2.81%"
"01/04/2009","24,293.67","24,293.67","24,293.67","24,293.67","","-0.07%"
"31/03/2009","24,310.04","24,310.04","24,310.04","24,310.04","","-0.61%"
"30/03/2009","24,458.04","24,458.04","24,458.04","24,458.04","","-1.84%"
"27/03/2009","24,916.90","24,916.90","24,916.90","24,916.90","","0.70%"
"26/03/2009","24,742.65","24,742.65","24,742.65","24,742.65","","1.04%"
"25/03/2009","24,488.53","24,488.53","24,488.53","24,488.53","","0.84%"
"24/03/2009","24,285.29","24,285.29","24,285.29","24,285.29","","0.84%"
"23/03/2009","24,083.93","24,083.93","24,083.93","24,083.93","","2.52%"
"20/03/2009","23,492.57","23,492.57","23,492.57","23,492.57","","-0.41%"
"19/03/2009","23,589.55","23,589.55","23,589.55","23,589.55","","0.99%"
"18/03/2009","23,358.98","23,358.98","23,358.98","23,358.98","","-0.16%"
"17/03/2009","23,395.92","23,395.92","23,395.92","23,395.92","","3.10%"
"16/03/2009","22,692.72","22,692.72","22,692.72","22,692.72","","0.12%"
