Date,Equal Weight,Minimum Variance,Maximum Sharpe
2022-02-23,-0.02951939850982177,-0.04219577439538391,-0.06879318530633594
2022-02-24,-0.0590579680915001,-0.0656812769753452,-0.10015943969375274
2022-02-25,-0.0674701867600731,-0.07657362046510519,-0.10124800391964683
2022-02-28,-0.06813024264171508,-0.07838013380231046,-0.1017645313169826
2022-03-01,-0.05786493600103926,-0.06759532403128832,-0.09084733191736905
2022-03-02,-0.07125986871592804,-0.07707461470265187,-0.10174197426417297
2022-03-03,-0.07037455124692693,-0.07802106359517291,-0.10000914221566637
2022-03-04,-0.0767749354819558,-0.08309249546262287,-0.10329648952016468
2022-03-07,-0.09048082373718158,-0.09264586520515106,-0.11570009562286554
2022-03-08,-0.09007573379779976,-0.09028790212071758,-0.11244259920707511
2022-03-09,-0.07611380291809955,-0.07544080433793743,-0.09780662291553432
2022-03-10,-0.04715488419613656,-0.048584614706284945,-0.06972846315888115
2022-03-11,-0.050748064230688006,-0.05042333447143821,-0.0772037184440938
2022-03-14,-0.028039219998421627,-0.02797584824715804,-0.05308032955749109
2022-03-15,-0.02086578932797023,-0.01636545895769903,-0.046807226359256715
2022-03-16,-0.009684799902766716,-0.007474106407940884,-0.03383886570420669
2022-03-17,0.0,0.0,-0.02285285909777468
2022-03-18,0.0,0.0,-0.015672807809092748
2022-03-21,-0.003811003932992496,-0.005480861173736917,-0.01781801385099724
2022-03-22,0.0,-0.0003225626453591257,-0.010648001400855645
2022-03-23,0.0,0.0,0.0
2022-03-24,-0.003595364764797937,-5.5807463784862676e-05,-0.007639355325321562
2022-03-25,-0.007726004957297805,-0.007905139392753724,-0.011287635705359289
2022-03-28,0.0,-0.0013469204507807753,-0.004302585370722478
2022-03-29,0.0,0.0,0.0
2022-03-30,0.0,0.0,0.0
2022-03-31,-0.010452913773628558,-0.009501476711368806,-0.014325310304908578
2022-04-01,-0.015616810492648625,-0.018276113578346687,-0.016383069570955477
2022-04-04,-0.019403182726184465,-0.023569159137752815,-0.01964997885756603
2022-04-05,-0.016027416003547956,-0.01902146654831982,-0.015238452860398266
2022-04-06,-0.009098962509757835,-0.008786495779255499,-0.011789786335433594
2022-04-07,-0.01472079391589276,-0.013156761661753835,-0.020030059760693164
2022-04-08,-0.011836489548842422,-0.011941359690883946,-0.015792364050118524
2022-04-11,-0.005134441967373338,-0.0013690986259662363,-0.01222239241237666
2022-04-12,-0.007201530316026772,-0.003898449621148048,-0.011964401270076697
2022-04-13,-0.005160597021009794,-0.0018375989813111948,-0.012118598902761124
2022-04-14,-0.00783325361768139,-0.005466352850422074,-0.011769597272593857
2022-04-19,0.0,0.0,-0.003869378278317126
2022-04-20,0.0,0.0,-0.0003121944117877584
2022-04-21,0.0,0.0,0.0
2022-04-22,-0.015434264848452561,-0.018393907345489957,-0.019292846610532766
2022-04-26,-0.02586911894975441,-0.02761880866114963,-0.029773045446685242
2022-04-27,-0.04431528313410049,-0.045154435543773186,-0.047261223558168086
2022-04-28,-0.03910000474513875,-0.041824285021220375,-0.04035165718880118
2022-04-29,-0.027984643739716875,-0.03235113793678435,-0.029109246061886584
2022-05-02,-0.03502220963303737,-0.03820001276665186,-0.03960703703064228
2022-05-03,-0.037490613782723226,-0.04201339796405534,-0.04187903326689324
2022-05-04,-0.030710070964369507,-0.034854010469193675,-0.03567006964276753
2022-05-05,-0.036242232304472655,-0.035759515660842234,-0.03895889124255714
2022-05-06,-0.05995128459306176,-0.04973180354721052,-0.07493556340829066
2022-05-09,-0.05804344810070472,-0.04115072355279148,-0.08122970333952795
2022-05-10,-0.06261403679172606,-0.04475917955918707,-0.08949106379914318
2022-05-11,-0.06979429049880592,-0.05379169946307771,-0.08876113751057302
2022-05-12,-0.07919986418700786,-0.056463239481341576,-0.10274286341255157
2022-05-13,-0.06544070087061504,-0.04938206509505216,-0.08448679780971446
2022-05-16,-0.05803135667957282,-0.03968045128357711,-0.07861367159857058
2022-05-17,-0.05209581196820745,-0.030902937689321064,-0.07014728463900388
2022-05-18,-0.05126894124677961,-0.03259936567996402,-0.06829276079551427
2022-05-19,-0.06680046374932358,-0.04572374633996279,-0.08336535925442246
2022-05-20,-0.057593732432854816,-0.03865177866505287,-0.07152120874569623
2022-05-23,-0.06376538296087131,-0.04354953242918569,-0.07625932622692377
2022-05-24,-0.06045246285488637,-0.03798545389772967,-0.07568636786785587
2022-05-25,-0.0510836562971112,-0.026009311884689912,-0.07081624495124739
2022-05-26,-0.05393761569973354,-0.02940125166206331,-0.07468867073138286
2022-05-27,-0.042986034267688766,-0.020662002054729234,-0.05842417815172607
2022-05-30,-0.03502576059600715,-0.017095195445042788,-0.04732452566666734
2022-05-31,-0.0530367871563151,-0.03565786065892673,-0.06381475880818976
2022-06-01,-0.040703913238630096,-0.021253168777333742,-0.04862102872760443
2022-06-02,-0.053622350227373605,-0.03151072896580698,-0.0654793162009335
2022-06-03,-0.0524668572425383,-0.031445055866917704,-0.06435395622305429
2022-06-06,-0.05775389865579361,-0.03622125555415756,-0.06965202410387106
2022-06-07,-0.08117004163103814,-0.060543443084470794,-0.09360382718341165
2022-06-08,-0.11015015898591562,-0.10167607409057611,-0.11305144182099025
2022-06-09,-0.12995163737931192,-0.1259591621703462,-0.12840258423053863
2022-06-10,-0.14413784637471672,-0.13709161913265921,-0.14734900736077983
2022-06-14,-0.1795799349402587,-0.16820346748900983,-0.18182817002801743
2022-06-15,-0.18899620386421934,-0.17888629819828716,-0.18539939814115258
2022-06-16,-0.19223867736534406,-0.18355172192241054,-0.1864849114547129
2022-06-17,-0.20934208701662194,-0.20163489484152164,-0.20988304367551835
2022-06-20,-0.20446131707149062,-0.19857768304037804,-0.20427363301072177
2022-06-21,-0.1836242794257842,-0.17638751365876415,-0.1874114288617501
2022-06-22,-0.1882048879494964,-0.179850898137629,-0.19220237579261323
2022-06-23,-0.18324305766547078,-0.17626623992830048,-0.18770181851994827
2022-06-24,-0.18378164160121246,-0.17722716195216326,-0.18395160596030147
2022-06-27,-0.16227892692638257,-0.15108828099445104,-0.16475405044493185
2022-06-28,-0.16504209056384433,-0.1549444167768903,-0.16476020243423795
2022-06-29,-0.1603041422146032,-0.1520998715023193,-0.16340827434278893
2022-06-30,-0.18082916718543451,-0.17356744623118847,-0.18406736806329604
2022-07-01,-0.18069542997707178,-0.1727021794013731,-0.18385732547789668
2022-07-04,-0.17087222765184817,-0.16421104641868245,-0.17328618739348256
2022-07-05,-0.17088670296708575,-0.16555797689182272,-0.1713993414895718
2022-07-06,-0.1625138004120198,-0.15672868832585818,-0.165173469428458
2022-07-07,-0.1553134032699135,-0.14955232890052383,-0.15704501547804217
2022-07-08,-0.1575665405514418,-0.15248396567880895,-0.15934711651706268
2022-07-11,-0.16338143136553474,-0.1557563333172154,-0.16559535318712104
2022-07-12,-0.15728184191964034,-0.1474080071986167,-0.1610250280601081
2022-07-13,-0.15131648794080998,-0.14126634865112753,-0.1509232795265355
2022-07-14,-0.16077270938344246,-0.1515931557819421,-0.15975113718096046
2022-07-15,-0.1653037404828941,-0.15248134926710522,-0.16691816696191175
2022-07-18,-0.15293644637583748,-0.14171336184787542,-0.15198151353308287
2022-07-19,-0.1535165830824209,-0.13589414460549365,-0.16005105879560955
2022-07-20,-0.14176205411869214,-0.12672935372843974,-0.14235814234227362
2022-07-21,-0.13184489196311577,-0.11553048771263519,-0.1319781507037049
2022-07-22,-0.12375026330858185,-0.10868167836250342,-0.1288119181675722
2022-07-25,-0.12509084125602488,-0.11153365148590566,-0.1314281544284417
2022-07-26,-0.12432633132041726,-0.11246043790727445,-0.12942678054521883
2022-07-27,-0.11685905794199258,-0.09886228211781967,-0.1240121241465646
2022-07-28,-0.10874061510233901,-0.09289869849300592,-0.11016302825031243
2022-07-29,-0.10111552435353321,-0.08599475651623756,-0.10138163719624183
2022-08-01,-0.10190320432471078,-0.08408692929420136,-0.1029196269674465
2022-08-02,-0.09575558036525211,-0.07460958316631416,-0.10033220644287111
2022-08-03,-0.10481275996867023,-0.08481284678110435,-0.11191138089806763
2022-08-04,-0.10086701295058631,-0.07794855128861611,-0.1075352341886936
2022-08-05,-0.098197493292556,-0.07725052845831815,-0.1056623979991893
2022-08-08,-0.09697493152283898,-0.07312451822258015,-0.1018962406168763
2022-08-09,-0.10610418802356125,-0.0858897446092669,-0.10500324306985787
2022-08-10,-0.09764212391045335,-0.0786126166091411,-0.10536496466341927
2022-08-11,-0.08694589797948715,-0.07191315710258894,-0.09615705427174026
2022-08-12,-0.08498143198791674,-0.07000486393472649,-0.09880425958592931
2022-08-15,-0.08402915091368224,-0.07141747458550296,-0.09449517377504835
2022-08-16,-0.08119368454894627,-0.0676028199439963,-0.08830466151280181
2022-08-17,-0.07626054912262636,-0.06254868657586399,-0.08456074841568673
2022-08-18,-0.07848000990824822,-0.060087465338321655,-0.08465839327159586
2022-08-19,-0.08823082353078415,-0.07052029167270124,-0.09084035886626574
2022-08-22,-0.10112627900546023,-0.08244534855805807,-0.10425941896406998
2022-08-23,-0.12095998945201136,-0.10086317305773806,-0.12669242244704193
2022-08-24,-0.11645462588151634,-0.09811128192791374,-0.12279162668225285
2022-08-25,-0.10847920151782242,-0.09088965500996926,-0.11361529597609266
2022-08-26,-0.10201354317758671,-0.08535428905765441,-0.10665473328886799
2022-08-29,-0.12217116409670059,-0.10497603954288359,-0.12668823395667084
2022-08-30,-0.11857702690175176,-0.10225633418931324,-0.12285918324738643
2022-08-31,-0.10650251566953872,-0.09008029774849724,-0.11301524266484475
2022-09-01,-0.11826249667471056,-0.10265090723323522,-0.12597434119904805
2022-09-02,-0.1101645073670956,-0.09498334597894131,-0.11610704667062866
2022-09-05,-0.11133281609571322,-0.09843283618114018,-0.11413630590025425
2022-09-06,-0.11479488312019037,-0.1018055528864078,-0.1183768932912801
2022-09-07,-0.1354590784900872,-0.12212154027469513,-0.13949314854596895
2022-09-08,-0.11829052052913769,-0.10899697032521527,-0.12019519517622901
2022-09-09,-0.1152818631751108,-0.10515521330518862,-0.1192833990828136
2022-09-12,-0.10563423365285762,-0.09733039086789486,-0.10797701017701422
2022-09-13,-0.09749502876453964,-0.08721435667235966,-0.09839577180049286
2022-09-14,-0.12276376634858988,-0.11344589462759558,-0.12674829645909236
2022-09-15,-0.10966371961155741,-0.10159634419593211,-0.11935443238840782
2022-09-16,-0.11579374127180553,-0.10533974526120016,-0.13100445103680058
2022-09-19,-0.11594411518672909,-0.10499675925892649,-0.12864345282169598
2022-09-20,-0.10461796099937215,-0.08999336719443374,-0.1197044373712034
2022-09-21,-0.11416518543303411,-0.09953892911315176,-0.1292665170309274
2022-09-23,-0.1299814006058584,-0.11452137720407818,-0.14863931183022283
2022-09-26,-0.1366716615364878,-0.11883144522420397,-0.15520259612464782
2022-09-27,-0.1393403592727418,-0.1213957884139687,-0.1589063547031252
2022-09-28,-0.1485342001593153,-0.1289475806507916,-0.1712129234872457
2022-09-29,-0.14032807549291337,-0.1215373330273204,-0.16408459608267667
2022-09-30,-0.1628968562723525,-0.14214519919738688,-0.19092639937364053
2022-10-03,-0.16553045126556143,-0.14380121102100196,-0.1943207585466884
2022-10-04,-0.1286296726761017,-0.10654350976702076,-0.1574657484063492
2022-10-05,-0.1058630569324851,-0.08234647310279386,-0.13561283275779823
2022-10-06,-0.10927511417670177,-0.0878396537060423,-0.13579797744561506
2022-10-07,-0.1141444649083404,-0.09176981924716365,-0.1420091109723567
2022-10-10,-0.12710443016448925,-0.10540299416565191,-0.1537907019945518
2022-10-11,-0.13023289100940116,-0.10976401228341204,-0.15889392864923424
2022-10-12,-0.11160216874725315,-0.08714846852363334,-0.1452561636729801
2022-10-13,-0.09629823815220628,-0.06704302331193113,-0.1369872784638112
2022-10-14,-0.08370670491029386,-0.05525929872928148,-0.1244246784630022
2022-10-17,-0.09479167883571638,-0.06229512095800771,-0.14189454601290696
2022-10-18,-0.0735448883189882,-0.04449385361514524,-0.11529824700781499
2022-10-19,-0.07092046899104565,-0.04200064423129435,-0.11307313484582471
2022-10-20,-0.07223541382630094,-0.03755201771009198,-0.12136141692625357
2022-10-21,-0.08131535376065391,-0.049273875239753684,-0.12824932080345375
2022-10-24,-0.07198431251859272,-0.04075833747045654,-0.11510785464503537
2022-10-25,-0.06260479343858227,-0.03231348399022704,-0.10223304740629724
2022-10-26,-0.058475029825546865,-0.028849575548891337,-0.09836601300738734
2022-10-27,-0.0661617617660325,-0.0336169341703112,-0.09990678638147177
2022-10-28,-0.06078947958193648,-0.02683701282201556,-0.09556203272625696
2022-10-31,-0.0487351388011148,-0.015536447545632548,-0.08208930308240048
2022-11-01,-0.03716145877300836,-0.0044276317363501905,-0.06953020116380071
2022-11-02,-0.03899059873603372,-0.0031115356770443636,-0.0759011120365568
2022-11-03,-0.054734004410027404,-0.020330495019973416,-0.08945368557388966
2022-11-04,-0.05258789612662107,-0.023188820018518297,-0.08593562486762207
2022-11-07,-0.06464130622631659,-0.03712092000103995,-0.08887760124233723
2022-11-08,-0.054761038464296585,-0.024720600721717,-0.07873688942724744
2022-11-09,-0.052406128485485204,-0.023916206381884297,-0.07314820684573498
2022-11-10,-0.06247553856716492,-0.03336386539951053,-0.08086483731856786
2022-11-11,-0.04015360920056521,-0.01610218875426106,-0.05090017870422092
2022-11-14,-0.048400747024818336,-0.023467546092828306,-0.05920809071684374
2022-11-15,-0.043229843649917,-0.016821071932992204,-0.05003841483101801
2022-11-16,-0.05107480429630895,-0.026950041783739165,-0.061090425024762474
2022-11-17,-0.04415202870641932,-0.020158675518083147,-0.05263938367440002
2022-11-18,-0.03903863482012826,-0.013780821654203801,-0.05076958612828941
2022-11-21,-0.0335915120117124,-0.0053455914357545264,-0.04941952099994784
2022-11-22,-0.03368800296665153,-0.0019524826302289577,-0.04997889083808227
2022-11-23,-0.026017004755141016,0.0,-0.04135672199500062
2022-11-24,-0.029685413913289938,-0.0034530167531088285,-0.04419744693112182
2022-11-25,-0.023661323063972284,0.0,-0.038902721863886436
2022-11-28,-0.02643890035586227,-0.004791757278336473,-0.04158015764543377
2022-11-29,-0.024943334961741614,-0.004203848945000255,-0.04283315215513461
2022-11-30,-0.02732530294465141,-0.007151069349275785,-0.04308101612207915
2022-12-01,-0.018882754393722667,-0.0010562594659778712,-0.03238332106969555
2022-12-02,-0.02907759984498348,-0.011661038604106055,-0.04347805287683948
2022-12-05,-0.030547614343352736,-0.013162369900940885,-0.043521076579137175
2022-12-06,-0.03814225642754576,-0.017613240783360573,-0.05397438936359911
2022-12-07,-0.04970048523698245,-0.0272693880448156,-0.06595395032303242
2022-12-08,-0.06179954125159792,-0.03667122820978863,-0.07491459292864022
2022-12-09,-0.06383664765042363,-0.03637616484331041,-0.08223175809284555
2022-12-12,-0.060681251018508076,-0.03537134260345931,-0.07395261912591689
2022-12-13,-0.04670442636098826,-0.02193104743551022,-0.06376945809640533
2022-12-14,-0.04628825796393954,-0.021726008674519903,-0.059860624415412955
2022-12-15,-0.05020495101430311,-0.023335848225233713,-0.06645680275528854
2022-12-16,-0.05989215207391474,-0.032510190270093386,-0.07515331798115965
2022-12-19,-0.06223695603362811,-0.03514353163967321,-0.07854752835524903
2022-12-20,-0.06481730128954066,-0.036091154092081856,-0.08501001105055772
2022-12-21,-0.059440729380148105,-0.03392638167948003,-0.08109586360543886
2022-12-22,-0.056019403273271484,-0.02908775306046496,-0.07648677197060194
2022-12-23,-0.059061653799387326,-0.03344492868998539,-0.0807803645972105
2022-12-28,-0.0661245530942165,-0.04229029693678055,-0.08839972917608008
2022-12-29,-0.07448696282121336,-0.05118842987798278,-0.09742384033731144
2022-12-30,-0.07050043813987417,-0.04704617104948805,-0.09296999286552265
2023-01-03,-0.0898598395599376,-0.06656979876137747,-0.10834103545251283
2023-01-04,-0.06802384951446938,-0.0458974775933072,-0.08457516470849236
2023-01-05,-0.06367345980428218,-0.04289366644672321,-0.07924818044453152
2023-01-06,-0.06473620276213388,-0.0450972813724515,-0.07880947135100835
2023-01-09,-0.06103983311669081,-0.04279368880081691,-0.0746787312870042
2023-01-10,-0.061782190273609316,-0.04293763348514612,-0.07577886901684994
2023-01-11,-0.0584705198558807,-0.041331236749462485,-0.07269556303641456
2023-01-12,-0.04427540801787011,-0.02670332760902927,-0.059013020914001846
2023-01-13,-0.03339558796831965,-0.014554757001120522,-0.04963401590947758
2023-01-16,-0.02327405727593601,-0.005462495385753607,-0.04053840405470188
2023-01-17,-0.023611220509619835,-0.0050760390100828,-0.041662230259651656
2023-01-18,-0.0247193598205544,-0.0058774611164500445,-0.041134381377011975
2023-01-19,-0.01814049608344659,0.0,-0.031324972511126314
2023-01-20,-0.020855527478691127,-0.001158848171901261,-0.03454017695349909
2023-01-23,-0.019626194180905276,-0.0022772740816093817,-0.03150008315843045
2023-01-24,-0.023538195374395388,-0.008718995269073826,-0.03075369661839389
2023-01-25,-0.020508328105630858,-0.00464615043284311,-0.026506030400235026
2023-01-27,-0.009099720076092166,0.0,-0.015312663180744202
2023-01-30,-0.010624745962276583,-0.0019963500353621377,-0.017057715706093823
2023-01-31,-0.009716595259001148,-0.001216874258636591,-0.015035743372110666
2023-02-01,-0.009790044457563152,-0.002029216400378453,-0.01498092635507231
2023-02-02,-0.010191036797847164,-0.005929920818927736,-0.010275819131444708
2023-02-03,0.0,0.0,-0.0008492688622457889
2023-02-06,-0.004284191965017503,-0.003220166492413079,-0.006362788192138535
2023-02-07,-0.004976329359694165,-0.006609341621910958,-0.005176177097602985
2023-02-08,0.0,-0.0010984570517025283,0.0
2023-02-09,-0.0010453622485621095,-0.0019790673991484375,-0.0021494656475349316
2023-02-10,-0.008001612698472327,-0.0065504926244869255,-0.009586461276825275
2023-02-13,-0.013424916897036732,-0.012652519172011045,-0.014716465108444265
2023-02-14,-0.009047217033089305,-0.009139827753179008,-0.011507862254443557
2023-02-15,-0.04534349663126469,-0.05513176599139902,-0.04359914957149669
2023-02-16,-0.043160385845007476,-0.05905428739894958,-0.04235656171120661
2023-02-17,-0.055088833832144024,-0.06677392113490421,-0.05548539451481027
2023-02-20,-0.04570739306390026,-0.05613091106601975,-0.04620107787892325
2023-02-21,-0.050968796250303705,-0.062374387866346304,-0.050659338670591914
2023-02-22,-0.04910150723717721,-0.062108046470081835,-0.050206956874546904
2023-02-23,-0.054149818885767864,-0.06453256770275151,-0.05190471873527458
2023-02-24,-0.05069538797209061,-0.05877862688959745,-0.046584760211874854
2023-02-27,-0.049139504863243255,-0.056516937347200646,-0.04648256673969087
2023-02-28,-0.05236121692166451,-0.061680127511438476,-0.048456699798693714
2023-03-01,-0.06600759762291364,-0.07798642502606401,-0.05878627625750621
2023-03-02,-0.08593209168379967,-0.09667620000051969,-0.07886191659356534
2023-03-03,-0.0801792903454156,-0.09048086483172446,-0.07411211969930331
2023-03-06,-0.06626620850730536,-0.07915346535048318,-0.05900129468855542
2023-03-07,-0.0566003024659425,-0.07187382669668918,-0.04953779685869297
2023-03-08,-0.06480013515217276,-0.07923391339732233,-0.05736893462656678
2023-03-09,-0.05796120937654026,-0.07169448899625086,-0.054614172558520524
2023-03-10,-0.08563204362853882,-0.0992874005490273,-0.08400047113583631
2023-03-13,-0.09782989782045637,-0.10902729428727387,-0.0936256388128337
2023-03-14,-0.10922766290434427,-0.1143589881930166,-0.10602073177456162
2023-03-15,-0.1021573304564588,-0.10874647980138807,-0.10042311041413188
2023-03-16,-0.11665813127576063,-0.11985718649946853,-0.1109604265475077
2023-03-17,-0.10982251201115634,-0.1116060722285086,-0.1047440897075308
2023-03-20,-0.12476543192935607,-0.11965285001085701,-0.12431739094524774
2023-03-21,-0.11272079190423734,-0.11173421281327212,-0.10890760505289043
2023-03-22,-0.1096762940331878,-0.10858614452210835,-0.10454499200408751
2023-03-23,-0.11724705406864422,-0.1137685153935154,-0.1120884735858656
2023-03-24,-0.12667079691340044,-0.12364665207681791,-0.12089295112528109
2023-03-27,-0.12964716508823204,-0.12536998710656444,-0.12936708576965306
2023-03-28,-0.11870203948480829,-0.11542219872851411,-0.11673796169033968
2023-03-29,-0.1239449423442961,-0.12030888965121178,-0.11747473789945717
2023-03-30,-0.11097653108286532,-0.10628405270124486,-0.10607009049405214
2023-03-31,-0.1053712010688006,-0.10323448850173422,-0.09571875435548183
2023-04-03,-0.09691874117196009,-0.09469938145396672,-0.08739291941140093
2023-04-04,-0.09422330349055086,-0.0950294823126615,-0.08340986117921845
2023-04-05,-0.09550536328059256,-0.0952980502046985,-0.08568249558354746
2023-04-06,-0.09880461488622727,-0.09726970019174186,-0.08890750350192966
2023-04-11,-0.08702906754650896,-0.08619690905286981,-0.07908819959679358
2023-04-12,-0.08805964613041384,-0.0891054101405071,-0.0795024230597422
2023-04-13,-0.08958973070252862,-0.09261102879636407,-0.08422977892768446
2023-04-14,-0.08165437819602839,-0.0844250048568641,-0.07695662325531516
2023-04-17,-0.07664474707816549,-0.07969125167012336,-0.0722551773357224
2023-04-18,-0.0770239920114445,-0.08023777204612947,-0.07433687332169236
2023-04-19,-0.0788632398282102,-0.08208657741283465,-0.07478671529132375
2023-04-20,-0.06620529945405274,-0.06802137222254845,-0.06365212411974286
2023-04-21,-0.0722142982129671,-0.0775984073866931,-0.06637118330698188
2023-04-24,-0.07433295177840238,-0.0774359508786604,-0.06916673091160308
2023-04-26,-0.0741995326073317,-0.0773218472958268,-0.07022932360729961
2023-04-27,-0.07802510355517889,-0.08192804724968361,-0.07485470260226301
2023-04-28,-0.07140884780636225,-0.07679124748234922,-0.06825700848845262
2023-05-01,-0.06390588980374279,-0.06867740272616807,-0.06074963382143217
2023-05-02,-0.06862544468001486,-0.07152677983921263,-0.06771428583494588
2023-05-03,-0.08382708995730348,-0.08781885426126168,-0.08190118122169177
2023-05-04,-0.11355090026317771,-0.12150568212791757,-0.09983462611664717
2023-05-05,-0.11078005204660046,-0.11894365666729845,-0.09736362426430123
2023-05-08,-0.10585715099611503,-0.1080563428315765,-0.09996734505957572
2023-05-09,-0.09816312373522751,-0.10383131861061312,-0.09014759099529768
2023-05-10,-0.09875619714638484,-0.10424065414773509,-0.08789969533042763
2023-05-11,-0.09241756214593289,-0.0991145509295055,-0.08053088471313541
2023-05-12,-0.09036604636939272,-0.09650767658613746,-0.07842215901605565
2023-05-15,-0.09148000623621033,-0.09786478901977957,-0.0801624870301263
2023-05-16,-0.0935907333799656,-0.10125880532310683,-0.0845475310854501
2023-05-17,-0.10006791221181499,-0.10749190939715081,-0.09146054957684135
2023-05-18,-0.09471309606336009,-0.10191172324447906,-0.0847678799000533
2023-05-19,-0.08073889302008208,-0.0877324243173353,-0.06941313613758582
2023-05-22,-0.08676501858958297,-0.09519131592889618,-0.07407994904716098
2023-05-23,-0.0781364838313976,-0.08890332628106767,-0.06274556146293775
2023-05-24,-0.0808742846050684,-0.08844163322606202,-0.06694005352644139
2023-05-25,-0.10058303055763973,-0.10725703604745251,-0.08749281031602885
2023-05-26,-0.0967593768920757,-0.10345516436380686,-0.08414316347122142
2023-05-29,-0.08530519155912819,-0.09179888800329394,-0.07197581914357376
2023-05-30,-0.09056572483416436,-0.0954916465785639,-0.07759596609733133
2023-05-31,-0.11078038945430624,-0.11556813684210476,-0.09952938092140085
2023-06-01,-0.11268690946445714,-0.11661115935256183,-0.10114110432638679
2023-06-02,-0.11386274650940587,-0.11841896497697457,-0.0996931806024256
2023-06-05,-0.1034070367044797,-0.11006171242949869,-0.08919361419333027
2023-06-06,-0.1163818551314103,-0.12224000573236704,-0.10128835254411994
2023-06-07,-0.12290011536422352,-0.13207454064847024,-0.10368666819888794
2023-06-08,-0.12409799847557279,-0.1309576673628382,-0.10585420157182357
2023-06-09,-0.12067204093587447,-0.12945884990682133,-0.10217101920636906
2023-06-13,-0.11452289054647169,-0.1251849462417226,-0.09149212726878297
2023-06-14,-0.10632642614860177,-0.11661639809469382,-0.0824168940993224
2023-06-15,-0.09805614398355522,-0.1114207778059143,-0.07039929976594317
2023-06-16,-0.08808340819285232,-0.10057122212212721,-0.05887491659672561
2023-06-19,-0.08008117546412241,-0.0910043451839796,-0.052732805710987485
2023-06-20,-0.06993545389169642,-0.07976601218043822,-0.04424900967608392
2023-06-21,-0.07712651741786858,-0.08302624875532327,-0.05513262935594454
2023-06-22,-0.09211134749006777,-0.0958063005644354,-0.07356474647108924
2023-06-23,-0.10675967525302954,-0.10966123382644388,-0.08876163005552618
2023-06-26,-0.11039526037178693,-0.1142609352068471,-0.0916716545612335
2023-06-27,-0.10126912666726973,-0.10592283020025961,-0.08413848511332178
2023-06-28,-0.08900320611088486,-0.09261307596853752,-0.07511271526054608
2023-06-29,-0.08363762276611775,-0.08852790223432105,-0.06903862188845944
2023-06-30,-0.08241312255050615,-0.08830542010658315,-0.06573433953143215
2023-07-03,-0.0786430366155978,-0.08400309640321468,-0.06182342459983381
2023-07-04,-0.06871381663906695,-0.07280109001428525,-0.05287388723601605
2023-07-05,-0.0748406565048868,-0.07872627724569137,-0.05806756405533153
2023-07-06,-0.09118054004635612,-0.09404105454424139,-0.07313695729364533
2023-07-07,-0.10315812226507426,-0.10705355384608028,-0.08633190855380146
2023-07-10,-0.10503317815727109,-0.10834609007807905,-0.08950613989020706
2023-07-11,-0.08856522651587717,-0.09418230873555578,-0.07422776543535892
2023-07-12,-0.08415030235505294,-0.09268200036433472,-0.07163637951490154
2023-07-13,-0.0709826053716599,-0.08149922477297034,-0.05395801868759065
2023-07-14,-0.06468547234243993,-0.0756584626217297,-0.0472886651704193
2023-07-17,-0.061467316450959264,-0.07221527367957203,-0.04424964645786722
2023-07-18,-0.053160937488490045,-0.06268912344586941,-0.04201539514593644
2023-07-19,-0.03693937058767516,-0.045449807001639586,-0.02549176164618061
2023-07-20,-0.034753386334470115,-0.04290759580421777,-0.020152843336689763
2023-07-21,-0.04175086073874412,-0.04850079156017806,-0.02975308435301105
2023-07-24,-0.04309579200830649,-0.05063989415103709,-0.02883840761719203
2023-07-25,-0.04827267872055507,-0.05522248258778506,-0.03435053353190198
2023-07-26,-0.03650415879780433,-0.04354460907474844,-0.025917688726001753
2023-07-27,-0.03446365750605851,-0.03241362469318865,-0.03486684981422605
2023-07-28,-0.035842252425569154,-0.03731988349842952,-0.03523447918333744
2023-07-31,-0.036597347108131895,-0.03595737798543197,-0.03800438713649623
2023-08-01,-0.03076702633792805,-0.032343735730750334,-0.031130993736914303
2023-08-02,-0.04883345850448939,-0.051810078881288635,-0.04909967680034222
2023-08-03,-0.054431502032653234,-0.05817144566625321,-0.055804619745811856
2023-08-04,-0.051706697573491445,-0.05836569855398499,-0.053739994104018196
2023-08-07,-0.05339637298848332,-0.06044917180938092,-0.05362286859728449
2023-08-08,-0.05447401414870312,-0.06034475504882264,-0.054443862551937894
2023-08-09,-0.041389251362693336,-0.04169852610258229,-0.043481371528949375
2023-08-10,-0.0419480603819441,-0.04264917351349218,-0.044700673376496636
2023-08-11,-0.0425474818376973,-0.0432181614359205,-0.04496402606030181
2023-08-14,-0.048683629346097934,-0.05080518402636769,-0.04850497855325542
2023-08-15,-0.046025253413335854,-0.04833359649690472,-0.04844404819073167
2023-08-16,-0.056971044204230825,-0.05896139326598582,-0.060899666250369466
2023-08-17,-0.07028484348618458,-0.06985514512069946,-0.07141783738749508
2023-08-18,-0.07485390614520393,-0.07457153244286174,-0.07649962536655763
2023-08-21,-0.08280641072825357,-0.08569612005021698,-0.07931146864349847
2023-08-22,-0.07622047958517364,-0.07893689317986508,-0.07521471066474317
2023-08-23,-0.07161731973541174,-0.07189671803433928,-0.07271583465876252
2023-08-24,-0.06049876772312979,-0.060790483543965435,-0.060339921423670506
2023-08-25,-0.06980922023447944,-0.07039639433856126,-0.06842998634645037
2023-08-28,-0.061975177167424955,-0.061673372371170876,-0.06111873900148801
2023-08-29,-0.055048120177053184,-0.056547452009645616,-0.05399094918758207
