Date,Market_Level
2007-01-23,35110.4
2007-01-24,35317.1
2007-01-25,35323.8
2007-01-29,35265.5
2007-01-30,35584.6
2007-01-31,35345.1
2007-02-01,35594.6
2007-02-02,35700.9
2007-02-05,35643.3
2007-02-06,35944.4
2007-02-07,36149.3
2007-02-08,36147.5
2007-02-09,36317.5
2007-02-12,36299.5
2007-02-13,36375.9
2007-02-14,36522.9
2007-02-15,36721.4
2007-02-16,36483.1
2007-02-19,36754.1
2007-02-20,36757.7
2007-02-21,36538.6
2007-02-22,36941.4
2007-02-23,37058.5
2007-02-26,37204.1
2007-02-27,36913.6
2007-02-28,35920.9
2007-03-01,35819.9
2007-03-02,35673.5
2007-03-05,34876.6
2007-03-06,35614.3
2007-03-07,35975.8
2007-03-08,35958.0
2007-03-09,36026.5
2007-03-12,36402.2
2007-03-13,36242.9
2007-03-14,35484.7
2007-03-15,36172.5
2007-03-16,36071.1
2007-03-19,36216.8
2007-03-20,36322.5
2007-03-21,36233.4
2007-03-22,36827.6
2007-03-23,36806.3
2007-03-26,37061.3
2007-03-27,36898.0
2007-03-28,36645.2
2007-03-29,36879.7
2007-03-30,37103.5
2007-04-02,36613.7
2007-04-03,37217.4
2007-04-04,37735.9
2007-04-05,37611.5
2007-04-10,38083.5
2007-04-11,38075.6
2007-04-12,38117.9
2007-04-13,37979.3
2007-04-16,38370.3
2007-04-17,38301.0
2007-04-18,38614.0
2007-04-19,38169.5
2007-04-20,38433.0
2007-04-23,38443.4
2007-04-24,38313.7
2007-04-26,38462.1
2007-04-27,38087.4
2007-04-30,38176.9
2007-05-01,38052.0
2007-05-02,38621.0
2007-05-03,38674.2
2007-05-04,39041.3
2007-05-07,39233.1
2007-05-08,39039.2
2007-05-09,39266.3
2007-05-10,39355.9
2007-05-11,38995.8
2007-05-14,39327.7
2007-05-15,38993.3
2007-05-16,39014.7
2007-05-17,39492.8
2007-05-18,39161.6
2007-05-21,39529.5
2007-05-22,39341.9
2007-05-23,39443.3
2007-05-24,38971.5
2007-05-25,38808.3
2007-05-28,38799.3
2007-05-29,39210.5
2007-05-30,38750.1
2007-05-31,39185.0
2007-06-01,39355.5
2007-06-04,39734.4
2007-06-05,39599.4
2007-06-06,39391.8
2007-06-07,39233.2
2007-06-08,38742.8
2007-06-12,38794.8
2007-06-13,38439.5
2007-06-14,38940.3
2007-06-15,39144.0
2007-06-18,39452.4
2007-06-19,39630.5
2007-06-20,39785.2
2007-06-21,39723.9
2007-06-22,39696.4
2007-06-25,39451.6
2007-06-26,39319.6
2007-06-27,38544.7
2007-06-28,39051.6
2007-06-29,39119.1
2007-07-02,39046.4
2007-07-03,39269.0
2007-07-04,39266.8
2007-07-05,39663.6
2007-07-06,39594.1
2007-07-09,39902.5
2007-07-10,39658.9
2007-07-11,39432.3
2007-07-12,39671.0
2007-07-13,39833.1
2007-07-16,39779.7
2007-07-17,39784.5
2007-07-18,39457.1
2007-07-19,39800.4
2007-07-20,40035.1
2007-07-23,39839.1
2007-07-24,40038.4
2007-07-25,39528.4
2007-07-26,39016.9
2007-07-27,37922.4
2007-07-30,38083.8
2007-07-31,38304.2
2007-08-01,37038.8
2007-08-02,37479.1
2007-08-03,37537.2
2007-08-06,36908.4
2007-08-07,37312.6
2007-08-08,38071.2
2007-08-09,38475.7
2007-08-10,37042.8
2007-08-13,37514.6
2007-08-14,37223.4
2007-08-15,36120.9
2007-08-16,35643.3
2007-08-17,35390.9
2007-08-20,37145.6
2007-08-21,37501.1
2007-08-22,37603.7
2007-08-23,38581.0
2007-08-24,38136.7
2007-08-27,38764.6
2007-08-28,38718.8
2007-08-29,38254.3
2007-08-30,38503.9
2007-08-31,39240.5
2007-09-03,39392.9
2007-09-04,39559.2
2007-09-05,39367.7
2007-09-06,39300.3
2007-09-07,39472.9
2007-09-10,38990.6
2007-09-11,39271.1
2007-09-12,39179.0
2007-09-13,39244.8
2007-09-14,39727.5
2007-09-17,39520.3
2007-09-18,39024.6
2007-09-19,40055.8
2007-09-20,40293.8
2007-09-21,40067.7
2007-09-24,40685.7
2007-09-25,40886.4
2007-09-26,40877.4
2007-09-27,41235.2
2007-09-28,41424.1
2007-10-01,41398.6
2007-10-02,42006.5
2007-10-03,42006.9
2007-10-04,41420.1
2007-10-05,41662.6
2007-10-08,41972.3
2007-10-09,42120.4
2007-10-10,42503.6
2007-10-11,42715.9
2007-10-12,42571.0
2007-10-15,42509.0
2007-10-16,42213.0
2007-10-17,42140.2
2007-10-18,42693.0
2007-10-19,42306.0
2007-10-22,41492.2
2007-10-23,42019.2
2007-10-24,41852.6
2007-10-25,41789.0
2007-10-26,42270.1
2007-10-29,42852.5
2007-10-30,42598.6
2007-10-31,42623.8
2007-11-01,43094.3
2007-11-02,42261.5
2007-11-05,41540.6
2007-11-06,41828.9
2007-11-07,42275.7
2007-11-08,41259.9
2007-11-09,41413.3
2007-11-12,40841.2
2007-11-13,41222.5
2007-11-14,41754.9
2007-11-15,41312.6
2007-11-16,40939.9
2007-11-19,41406.3
2007-11-20,40711.1
2007-11-21,40453.5
2007-11-22,40136.6
2007-11-23,40126.3
2007-11-26,41021.1
2007-11-27,40776.0
2007-11-28,40381.3
2007-11-29,40854.7
2007-11-30,41416.7
2007-12-03,41420.3
2007-12-04,41403.7
2007-12-05,41260.0
2007-12-06,41847.9
2007-12-07,42191.2
2007-12-10,42005.8
2007-12-11,42356.1
2007-12-12,41943.1
2007-12-13,41831.9
2007-12-14,41160.4
2007-12-17,39714.8
2007-12-18,39545.8
2007-12-19,39415.8
2007-12-20,39165.5
2007-12-21,39700.7
2007-12-24,40187.6
2007-12-27,40360.8
2007-12-28,40291.8
2007-12-31,40291.2
2008-01-02,40375.9
2008-01-03,39991.7
2008-01-04,40094.1
2008-01-07,39171.1
2008-01-08,38958.2
2008-01-09,38701.3
2008-01-10,38643.9
2008-01-11,38026.8
2008-01-14,38016.6
2008-01-15,37889.2
2008-01-16,36933.7
2008-01-17,36847.5
2008-01-18,36536.8
2008-01-21,35476.2
2008-01-22,32974.2
2008-01-23,34407.6
2008-01-24,35476.4
2008-01-25,37255.6
2008-01-29,36341.0
2008-01-30,35719.7
2008-01-31,35920.2
2008-02-01,37145.2
2008-02-04,37300.9
2008-02-05,36827.1
2008-02-06,35660.2
2008-02-07,35579.9
2008-02-08,35969.5
2008-02-11,35234.6
2008-02-12,35683.7
2008-02-13,35264.3
2008-02-14,36172.3
2008-02-15,35675.7
2008-02-18,35424.7
2008-02-19,35811.9
2008-02-20,35039.6
2008-02-21,35599.4
2008-02-22,35449.8
2008-02-25,35902.8
2008-02-26,36221.2
2008-02-27,36882.7
2008-02-28,36161.2
2008-02-29,35673.6
2008-03-03,34696.6
2008-03-04,34556.4
2008-03-05,34546.3
2008-03-06,34927.8
2008-03-07,33835.1
2008-03-10,33298.1
2008-03-11,33004.1
2008-03-12,33801.9
2008-03-13,33019.7
2008-03-14,33493.7
2008-03-17,32724.0
2008-03-18,32718.6
2008-03-19,34028.7
2008-03-20,33006.7
2008-03-25,34250.3
2008-03-26,34656.0
2008-03-27,34593.8
2008-03-28,34461.6
2008-03-31,34491.9
2008-04-01,34533.9
2008-04-02,35449.1
2008-04-03,36132.0
2008-04-04,36202.2
2008-04-07,36242.7
2008-04-08,35898.0
2008-04-09,35567.1
2008-04-10,35091.7
2008-04-11,35046.0
2008-04-14,34423.3
2008-04-15,34796.9
2008-04-16,35247.1
2008-04-17,35560.7
2008-04-18,34985.3
2008-04-21,36084.8
2008-04-22,35854.7
2008-04-23,36423.8
2008-04-24,36001.2
2008-04-28,36102.1
2008-04-29,36129.1
2008-04-30,36054.8
2008-05-01,35993.0
2008-05-02,36731.5
2008-05-05,36926.3
2008-05-06,36740.1
2008-05-07,36532.5
2008-05-08,36928.2
2008-05-09,37241.4
2008-05-12,37607.7
2008-05-13,37505.2
2008-05-14,37892.5
2008-05-15,38008.5
2008-05-16,38268.6
2008-05-19,38434.2
2008-05-20,38167.2
2008-05-21,37620.4
2008-05-22,37642.9
2008-05-23,37262.1
2008-05-26,36885.9
2008-05-27,36938.0
2008-05-28,36509.0
2008-05-29,36906.6
2008-05-30,36604.8
2008-06-02,36674.0
2008-06-03,36104.1
2008-06-04,36173.8
2008-06-05,35821.6
2008-06-06,36223.1
2008-06-10,35221.8
2008-06-11,35414.8
2008-06-12,34521.1
2008-06-13,34837.8
2008-06-16,34796.0
2008-06-17,35126.4
2008-06-18,35259.5
2008-06-19,34763.3
2008-06-20,34255.7
2008-06-23,34228.8
2008-06-24,34359.8
2008-06-25,34021.1
2008-06-26,34470.3
2008-06-27,34015.8
2008-06-30,33875.3
2008-07-01,33378.9
2008-07-02,33092.5
2008-07-03,32465.8
2008-07-04,33010.0
2008-07-07,32493.0
2008-07-08,32041.2
2008-07-09,32553.8
2008-07-10,32070.0
2008-07-11,32346.3
2008-07-14,31963.7
2008-07-15,31279.5
2008-07-16,31636.4
2008-07-17,31834.0
2008-07-18,31439.9
2008-07-21,32553.2
2008-07-22,32513.0
2008-07-23,33160.7
2008-07-24,33413.0
2008-07-25,32285.5
2008-07-28,31971.0
2008-07-29,31485.6
2008-07-30,32065.5
2008-07-31,32329.8
2008-08-01,31854.3
2008-08-04,31748.3
2008-08-05,31311.2
2008-08-06,32277.2
2008-08-07,32369.1
2008-08-08,32388.0
2008-08-11,32388.0
2008-08-12,32856.8
2008-08-13,32193.8
2008-08-14,32385.7
2008-08-15,32390.5
2008-08-18,32482.1
2008-08-19,31709.9
2008-08-20,32126.6
2008-08-21,31776.4
2008-08-22,32143.4
2008-08-25,32747.6
2008-08-26,32754.5
2008-08-27,32790.5
2008-08-28,33176.3
2008-08-29,33652.1
2008-09-01,33629.0
2008-09-02,33624.4
2008-09-03,33269.3
2008-09-04,32746.5
2008-09-05,32074.3
2008-09-08,33343.5
2008-09-09,32769.6
2008-09-10,32283.0
2008-09-11,31683.2
2008-09-12,32274.8
2008-09-15,31732.5
2008-09-16,31296.6
2008-09-17,31112.5
2008-09-18,30358.7
2008-09-19,31655.9
2008-09-22,33096.8
2008-09-23,32458.0
2008-09-24,32849.4
2008-09-25,32490.5
2008-09-26,32342.7
2008-09-29,31701.9
2008-09-30,30338.8
2008-10-01,31618.6
2008-10-02,31398.0
2008-10-03,30976.5
2008-10-06,29953.7
2008-10-07,30470.2
2008-10-08,28948.7
2008-10-09,28507.3
2008-10-10,26130.3
2008-10-13,27582.4
2008-10-14,28601.6
2008-10-15,28370.1
2008-10-16,26479.4
2008-10-17,26198.2
2008-10-20,27330.4
2008-10-21,28387.5
2008-10-22,27421.9
2008-10-23,26222.6
2008-10-24,25530.3
2008-10-27,25132.8
2008-10-28,25036.4
2008-10-29,25372.8
2008-10-30,26399.0
2008-10-31,26514.5
2008-11-03,27857.4
2008-11-04,27815.4
2008-11-05,28667.9
2008-11-06,27480.0
2008-11-07,26883.4
2008-11-10,27260.2
2008-11-11,26285.6
2008-11-12,26069.0
2008-11-13,24542.0
2008-11-14,24879.7
2008-11-17,24248.5
2008-11-18,23394.2
2008-11-19,23237.8
2008-11-20,22263.8
2008-11-21,22685.8
2008-11-24,22759.2
2008-11-25,24076.6
2008-11-26,23523.8
2008-11-27,23842.7
2008-11-28,24869.9
2008-12-01,24462.4
2008-12-02,23446.0
2008-12-03,23483.1
2008-12-04,23473.8
2008-12-05,23191.3
2008-12-08,24132.7
2008-12-09,23951.8
2008-12-10,24195.5
2008-12-11,23912.8
2008-12-12,23330.5
2008-12-15,23870.7
2008-12-16,23637.1
2008-12-17,23733.5
2008-12-18,23803.7
2008-12-19,24033.1
2008-12-22,23645.6
2008-12-23,23528.7
2008-12-24,23867.9
2008-12-29,24127.0
2008-12-30,24347.2
2008-12-31,24801.3
2009-01-02,24744.6
2009-01-05,24566.3
2009-01-06,24937.1
2009-01-07,25183.9
2009-01-08,24614.6
2009-01-09,24890.8
2009-01-12,24541.5
2009-01-13,24350.3
2009-01-14,24566.1
2009-01-15,23517.2
2009-01-16,23659.8
2009-01-19,23915.5
2009-01-20,23164.7
2009-01-21,22939.0
2009-01-22,23232.5
2009-01-23,22272.3
2009-01-27,22947.2
2009-01-28,23290.7
2009-01-29,23494.7
2009-01-30,23591.6
2009-02-02,23332.8
2009-02-03,23407.7
2009-02-04,22935.7
2009-02-05,22873.2
2009-02-06,23148.9
2009-02-09,23407.6
2009-02-10,23280.3
2009-02-11,23185.3
2009-02-12,23451.3
2009-02-13,23750.9
2009-02-16,23519.3
2009-02-17,23172.5
2009-02-18,22839.5
2009-02-19,23079.1
2009-02-20,22767.7
2009-02-23,22508.3
2009-02-24,22406.4
2009-02-25,22384.8
2009-02-26,22509.5
2009-02-27,22512.8
2009-03-02,21889.38
2009-03-03,21694.09
2009-03-04,21367.0
2009-03-05,21529.47
2009-03-06,21298.06
2009-03-09,21359.14
2009-03-10,21569.38
2009-03-11,21975.77
2009-03-12,21915.92
2009-03-13,22666.2
2009-03-16,22692.72
2009-03-17,23395.92
2009-03-18,23358.98
2009-03-19,23589.55
2009-03-20,23492.57
2009-03-23,24083.93
2009-03-24,24285.29
2009-03-25,24488.53
2009-03-26,24742.65
2009-03-27,24916.9
2009-03-30,24458.04
2009-03-31,24310.04
2009-04-01,24293.67
2009-04-02,24975.77
2009-04-03,25354.58
2009-04-06,25496.81
2009-04-07,25155.57
2009-04-08,24566.37
2009-04-09,24922.8
2009-04-14,25475.06
2009-04-15,25438.48
2009-04-16,25629.86
2009-04-17,25636.72
2009-04-20,25584.8
2009-04-21,24962.87
2009-04-22,24900.18
2009-04-23,25408.16
2009-04-24,25199.41
2009-04-27,25330.5
2009-04-28,25173.14
2009-04-29,25085.64
2009-04-30,25663.58
2009-05-01,25589.93
2009-05-04,25330.5
2009-05-05,26413.24
2009-05-06,26255.27
2009-05-07,26772.21
2009-05-08,26792.76
2009-05-11,26689.41
2009-05-12,26358.16
2009-05-13,26214.69
2009-05-14,25312.28
2009-05-15,25651.75
2009-05-18,25449.19
2009-05-19,26005.54
2009-05-20,26055.41
2009-05-21,25984.1
2009-05-22,25627.71
2009-05-25,25466.43
2009-05-26,25810.73
2009-05-27,25896.85
2009-05-28,25587.39
2009-05-29,26011.84
2009-06-01,26534.72
2009-06-02,26949.81
2009-06-03,27371.73
2009-06-04,26852.42
2009-06-05,27101.64
2009-06-09,26853.9
2009-06-10,27470.0
2009-06-11,27625.74
2009-06-12,27727.97
2009-06-15,27519.88
2009-06-16,27047.3
2009-06-17,26649.0
2009-06-18,26566.73
2009-06-19,26621.11
2009-06-22,26748.17
2009-06-23,25920.35
2009-06-24,26041.88
2009-06-25,26377.08
2009-06-26,26704.43
2009-06-29,26588.57
2009-06-30,27053.61
2009-07-01,26500.4
2009-07-02,26522.78
2009-07-03,26187.03
2009-07-06,25882.83
2009-07-07,25767.8
2009-07-08,25775.06
2009-07-09,25743.46
2009-07-10,25953.82
2009-07-13,25566.55
2009-07-14,26453.57
2009-07-15,26846.09
2009-07-16,27332.5
2009-07-17,27367.67
2009-07-20,27706.45
2009-07-21,27709.1
2009-07-22,27830.72
2009-07-23,27800.71
2009-07-24,27976.47
2009-07-27,28317.2
2009-07-28,28522.14
2009-07-29,28339.11
2009-07-30,28665.23
2009-07-31,29032.28
2009-08-03,29164.94
2009-08-04,29479.05
2009-08-05,29172.6
2009-08-06,29595.64
2009-08-07,29411.7
2009-08-10,29443.9
2009-08-11,29670.22
2009-08-12,29746.36
2009-08-13,30382.31
2009-08-14,30554.21
2009-08-17,30114.47
2009-08-18,30071.82
2009-08-19,30018.62
2009-08-20,30043.92
2009-08-21,29447.01
2009-08-24,30436.57
2009-08-25,30326.6
2009-08-26,30689.04
2009-08-27,30673.4
2009-08-28,30955.77
2009-08-31,30939.49
2009-09-01,31197.32
2009-09-02,30674.22
2009-09-03,30616.62
2009-09-04,30661.52
2009-09-07,30830.93
2009-09-08,31315.86
2009-09-09,31305.2
2009-09-10,31642.45
2009-09-11,31817.84
2009-09-14,31383.18
2009-09-15,31447.36
2009-09-16,32209.8
2009-09-17,32657.62
2009-09-18,32508.0
2009-09-21,32402.19
2009-09-22,32307.36
2009-09-23,32795.35
2009-09-24,32570.7
2009-09-25,32654.23
2009-09-28,32408.92
2009-09-29,32933.73
2009-09-30,32870.39
2009-10-01,32575.85
2009-10-02,31890.13
2009-10-05,31693.47
2009-10-06,31823.13
2009-10-07,32544.57
2009-10-08,33049.66
2009-10-09,32942.4
2009-10-12,32852.88
2009-10-13,33170.64
2009-10-14,33485.7
2009-10-15,33685.05
2009-10-16,33523.62
2009-10-19,33221.01
2009-10-20,33591.56
2009-10-21,33538.83
2009-10-22,33359.44
2009-10-23,33682.75
2009-10-26,33481.24
2009-10-27,32949.21
2009-10-28,32475.12
2009-10-29,31709.96
2009-10-30,32185.68
2009-11-02,31474.19
2009-11-03,31412.16
2009-11-04,31473.23
2009-11-05,31292.63
2009-11-06,31892.53
2009-11-09,32515.76
2009-11-10,32923.51
2009-11-11,33092.84
2009-11-12,33029.26
2009-11-13,32788.64
2009-11-16,33130.87
2009-11-17,32951.54
2009-11-18,33018.38
2009-11-19,33091.72
2009-11-20,32649.54
2009-11-23,32867.46
2009-11-24,32645.76
2009-11-25,32904.84
2009-11-26,32810.19
2009-11-27,31858.5
2009-11-30,32759.73
2009-12-01,32882.7
2009-12-02,33184.88
2009-12-03,33270.11
2009-12-04,32765.78
2009-12-07,32586.29
2009-12-08,32545.78
2009-12-09,32317.55
2009-12-10,32102.49
2009-12-11,32301.54
2009-12-14,32432.39
2009-12-15,32568.19
2009-12-16,32488.23
2009-12-17,32546.46
2009-12-18,32408.83
2009-12-21,32301.58
2009-12-22,32783.24
2009-12-23,33069.7
2009-12-24,33429.11
2009-12-29,33807.68
2009-12-30,33725.41
2009-12-31,33985.86
2010-01-04,34025.42
2010-01-05,34360.43
2010-01-06,34340.41
2010-01-07,34186.93
2010-01-08,34276.25
2010-01-11,34545.11
2010-01-12,34188.27
2010-01-13,33969.23
2010-01-14,34177.91
2010-01-15,34188.75
2010-01-18,34268.82
2010-01-19,33921.08
2010-01-20,33969.64
2010-01-21,33683.34
2010-01-22,33149.2
2010-01-25,32920.62
2010-01-27,32409.7
2010-01-28,32609.45
2010-01-29,31886.25
2010-02-01,31568.9
2010-02-02,32135.45
2010-02-03,32432.4
2010-02-04,32248.95
2010-02-05,31528.42
2010-02-08,31579.55
2010-02-09,31471.22
2010-02-10,31529.55
2010-02-11,31816.65
2010-02-12,31872.58
2010-02-15,31812.53
2010-02-16,31970.64
2010-02-17,32672.55
2010-02-18,32581.94
2010-02-19,32444.34
2010-02-22,33077.09
2010-02-23,33120.15
2010-02-24,32645.82
2010-02-25,32263.95
2010-02-26,32576.06
2010-03-01,32992.37
2010-03-02,33121.66
2010-03-03,33394.99
2010-03-04,33507.93
2010-03-05,33630.74
2010-03-08,33917.29
2010-03-09,34010.73
2010-03-10,34010.23
2010-03-11,33971.19
2010-03-12,34004.17
2010-03-15,33769.76
2010-03-16,33864.45
2010-03-17,34259.2
2010-03-18,34330.28
2010-03-19,34394.66
2010-03-22,34118.91
2010-03-23,34433.58
2010-03-24,34552.18
2010-03-25,34513.99
2010-03-26,34597.78
2010-03-29,34602.26
2010-03-30,34740.18
2010-03-31,34448.55
2010-04-01,34678.82
2010-04-06,35003.63
2010-04-07,35054.56
2010-04-08,34892.03
2010-04-09,34963.98
2010-04-12,35220.82
2010-04-13,34990.11
2010-04-14,35294.26
2010-04-15,35345.61
2010-04-16,35223.57
2010-04-19,34731.84
2010-04-20,34807.39
2010-04-21,35008.86
2010-04-22,34677.5
2010-04-23,34495.42
2010-04-27,34484.83
2010-04-28,34082.05
2010-04-29,33819.09
2010-04-30,33973.06
2010-05-03,33819.25
2010-05-04,33477.21
2010-05-05,33033.41
2010-05-06,32360.96
2010-05-07,31706.15
2010-05-10,32558.85
2010-05-11,32192.21
2010-05-12,32368.94
2010-05-13,32933.98
2010-05-14,32639.88
2010-05-17,31682.48
2010-05-18,31707.61
2010-05-19,31114.38
2010-05-20,30613.36
2010-05-21,30535.25
2010-05-24,31173.16
2010-05-25,30250.84
2010-05-26,30553.59
2010-05-27,31064.14
2010-05-28,31619.72
2010-05-31,31422.49
2010-06-01,31305.04
2010-06-02,31077.46
2010-06-03,31821.78
2010-06-04,31609.67
2010-06-07,30732.5
2010-06-08,31125.57
2010-06-09,31157.56
2010-06-10,31512.71
2010-06-11,32011.06
2010-06-15,32008.93
2010-06-16,32391.96
2010-06-17,32167.35
2010-06-18,32345.3
2010-06-21,32776.64
2010-06-22,32391.1
2010-06-23,31877.7
2010-06-24,31877.71
2010-06-25,31403.4
2010-06-28,31200.93
2010-06-29,30924.24
2010-06-30,30609.97
2010-07-01,30154.24
2010-07-02,30163.22
2010-07-05,30044.96
2010-07-06,30429.09
2010-07-07,30276.62
2010-07-08,31004.5
2010-07-09,31285.31
2010-07-12,31382.25
2010-07-13,31171.37
2010-07-14,31755.9
2010-07-15,31614.38
2010-07-16,31473.37
2010-07-19,31014.87
2010-07-20,31337.14
2010-07-21,31402.28
2010-07-22,31131.19
2010-07-23,31727.08
2010-07-26,31924.55
2010-07-27,32004.65
2010-07-28,32236.23
2010-07-29,32194.45
2010-07-30,31977.26
2010-08-02,32319.68
2010-08-03,32533.14
2010-08-04,32323.12
2010-08-05,32497.81
2010-08-06,32494.63
2010-08-09,32700.02
2010-08-10,32340.32
2010-08-11,31739.49
2010-08-12,31350.71
2010-08-13,31770.56
2010-08-16,31703.92
2010-08-17,31985.18
2010-08-18,31970.42
2010-08-19,31999.79
2010-08-20,31656.11
2010-08-23,31698.61
2010-08-24,31404.56
2010-08-25,30966.96
2010-08-26,31227.7
2010-08-27,31337.66
2010-08-30,31948.06
2010-08-31,31609.43
2010-09-01,32279.15
2010-09-02,32554.93
2010-09-03,32618.94
2010-09-06,32941.06
2010-09-07,32924.86
2010-09-08,32669.28
2010-09-09,32996.16
2010-09-10,32840.69
2010-09-13,33269.26
2010-09-14,33352.38
2010-09-15,33605.01
2010-09-16,33206.0
2010-09-17,33449.3
2010-09-20,33400.95
2010-09-21,33301.79
2010-09-22,33357.31
2010-09-23,33418.11
2010-09-24,33196.03
2010-09-27,33734.87
2010-09-28,33694.38
2010-09-29,33517.89
2010-09-30,33069.97
2010-10-01,33045.21
2010-10-04,33377.57
2010-10-05,33247.47
2010-10-06,33824.07
2010-10-07,33859.08
2010-10-08,33788.0
2010-10-11,33904.33
2010-10-12,33331.86
2010-10-13,33344.11
2010-10-14,33915.96
2010-10-15,33842.82
2010-10-18,33575.3
2010-10-19,33602.64
2010-10-20,33380.47
2010-10-21,33366.07
2010-10-22,33548.88
2010-10-25,33994.63
2010-10-26,33836.58
2010-10-27,33550.43
2010-10-28,33817.14
2010-10-29,33659.48
2010-11-01,33925.82
2010-11-02,33946.77
2010-11-03,34099.84
2010-11-04,34322.24
2010-11-05,34322.24
2010-11-08,34639.15
2010-11-09,34367.15
2010-11-10,34070.61
2010-11-11,34285.09
2010-11-12,34078.3
2010-11-15,34060.6
2010-11-16,34135.04
2010-11-17,33582.92
2010-11-18,33701.35
2010-11-19,33621.85
2010-11-22,33727.45
2010-11-23,33331.86
2010-11-24,33299.77
2010-11-25,33363.49
2010-11-26,33399.21
2010-11-29,33545.71
2010-11-30,33298.68
2010-12-01,33315.19
2010-12-02,33966.13
2010-12-03,34096.74
2010-12-06,34056.05
2010-12-07,34333.7
2010-12-08,34138.12
2010-12-09,34441.28
2010-12-10,34475.0
2010-12-13,34556.2
2010-12-14,34626.98
2010-12-15,34633.66
2010-12-16,34751.28
2010-12-17,34600.26
2010-12-20,34407.75
2010-12-21,34664.01
2010-12-22,34711.77
2010-12-23,34909.71
2010-12-24,34751.48
2010-12-29,34736.68
2010-12-30,34846.91
2010-12-31,34518.54
2011-01-04,34498.45
2011-01-05,34298.06
2011-01-06,34371.18
2011-01-07,34226.1
2011-01-10,34278.87
2011-01-11,34267.07
2011-01-12,34365.54
2011-01-13,34882.23
2011-01-14,34928.27
2011-01-17,34648.85
2011-01-18,34930.67
2011-01-19,35168.88
2011-01-20,34798.79
2011-01-21,34594.88
2011-01-24,34815.94
2011-01-25,34974.38
2011-01-27,34961.82
2011-01-28,34734.82
2011-01-31,34582.28
2011-02-01,34569.11
2011-02-02,34892.12
2011-02-03,35067.15
2011-02-04,35373.72
2011-02-07,35416.23
2011-02-08,35601.46
2011-02-09,35706.29
2011-02-10,35776.74
2011-02-11,35534.51
2011-02-14,35998.0
2011-02-15,35968.22
2011-02-16,35962.18
2011-02-17,36027.46
2011-02-18,36016.64
2011-02-21,35800.19
2011-02-22,35514.77
2011-02-23,35441.73
2011-02-24,35185.08
2011-02-25,35386.79
2011-02-28,35394.9
2011-03-01,35365.64
2011-03-02,35214.44
2011-03-03,35251.6
2011-03-04,35706.2
2011-03-07,35277.24
2011-03-08,35362.53
2011-03-09,35067.21
2011-03-10,34566.89
2011-03-11,34170.05
2011-03-14,34034.46
2011-03-15,33317.6
2011-03-16,33534.52
2011-03-17,33513.24
2011-03-18,34040.56
2011-03-21,34185.16
2011-03-22,34189.78
2011-03-23,34256.45
2011-03-24,34604.07
2011-03-25,34926.74
2011-03-28,34863.36
2011-03-29,35026.91
2011-03-30,35515.55
2011-03-31,35632.05
2011-04-01,35808.44
2011-04-04,35992.67
2011-04-05,36090.52
2011-04-06,36187.01
2011-04-07,36151.78
2011-04-08,36390.69
2011-04-11,36617.69
2011-04-12,36083.43
2011-04-13,36174.07
2011-04-14,35977.29
2011-04-15,35740.79
2011-04-18,35812.32
2011-04-19,35307.28
2011-04-20,35791.12
2011-04-21,36194.98
2011-04-27,35893.72
2011-04-28,35894.7
2011-04-29,35527.91
2011-05-02,35544.26
2011-05-03,35246.25
2011-05-04,34918.51
2011-05-05,35020.91
2011-05-06,34942.26
2011-05-09,35054.29
2011-05-10,34825.57
2011-05-11,35227.11
2011-05-12,34658.67
2011-05-13,34772.72
2011-05-16,34391.31
2011-05-17,34642.14
2011-05-18,34714.72
2011-05-19,35178.29
2011-05-20,34999.2
2011-05-23,34340.03
2011-05-24,34235.68
2011-05-25,33909.12
2011-05-26,34473.46
2011-05-27,34649.2
2011-05-30,34527.53
2011-05-31,34829.07
2011-06-01,34821.56
2011-06-02,34087.66
2011-06-03,33959.19
2011-06-06,33856.02
2011-06-07,33836.13
2011-06-08,33617.02
2011-06-09,33712.34
2011-06-10,33804.79
2011-06-14,33974.02
2011-06-15,33839.28
2011-06-16,33190.76
2011-06-17,33232.86
2011-06-20,32990.82
2011-06-21,33409.16
2011-06-22,33589.96
2011-06-23,33352.25
2011-06-24,33459.54
2011-06-27,33115.76
2011-06-28,33208.36
2011-06-29,33618.17
2011-06-30,34200.68
2011-07-01,34077.1
2011-07-04,34222.27
2011-07-05,34128.52
2011-07-06,34179.9
2011-07-07,34184.14
2011-07-08,34549.41
2011-07-11,34011.8
2011-07-12,33367.07
2011-07-13,33510.51
2011-07-14,33332.18
2011-07-15,33204.34
2011-07-18,33192.86
2011-07-19,33164.47
2011-07-20,33769.84
2011-07-21,33816.75
2011-07-22,34164.3
2011-07-25,33626.21
2011-07-26,33945.21
2011-07-27,33678.24
2011-07-28,33132.01
2011-07-29,32841.59
2011-08-01,33384.67
2011-08-02,32908.3
2011-08-03,32160.11
2011-08-04,31742.76
2011-08-05,30472.6
2011-08-08,29587.07
2011-08-09,29948.71
2011-08-10,30768.76
2011-08-11,30765.98
2011-08-12,31005.98
2011-08-15,31917.43
2011-08-16,31656.44
2011-08-17,32079.48
2011-08-18,31686.43
2011-08-19,30578.23
2011-08-22,30498.54
2011-08-23,31217.14
2011-08-24,31179.26
2011-08-25,31539.08
2011-08-26,31445.24
2011-08-29,31958.01
2011-08-30,32002.8
