,CBA,NAB,WBC,ANZ,MQG
172,0.012037115297169039,0.0058056368752215015,0.021202117135177577,0.008467126198182913,-0.001498246577116693
173,0.008777255880234532,-0.011059095775560976,-0.007658117403641138,-0.0011247454748175058,-0.0027023394602228197
174,0.0,0.0,0.0,0.04564246005120276,0.0
175,0.0,0.0,0.0,0.0,0.0
176,-0.018903895275670036,-0.02129673142938747,-0.026616153412944255,-0.058100067491093026,-0.012403839452909956
177,-0.005101932121213828,-0.00569617307952264,0.002628089846814172,0.003980912021825948,0.004252990377157205
178,0.004783894542847229,-0.006031370883474246,0.006540165024849029,0.0,0.0018166993406822428
179,0.008238246550462371,0.01858032286280213,0.004553088892464493,0.012408206921349092,0.00030281303550604773
180,-0.0028440707259690897,-0.01435461806665353,-0.007817765970153332,-0.0028067660284673895,0.003020390154787132
181,-0.003169721678177834,-0.005436524041262318,-0.007220335634617502,0.0011240133956740418,-0.001811104141853194
182,0.0056982641968103456,0.009944472203820253,0.0013167578406431681,0.006715143000526444,-0.0012092860129339971
183,-0.013666647862441863,-0.008733652958706525,0.0032840934070338026,0.001114714011684004,0.016797066909039364
184,-0.001600672996015566,0.0,0.008488531157601056,0.0,-0.005069312149729238
185,0.01147205351132212,0.016201758468048822,0.010992595705508248,0.016027226983299985,0.00029893271375382077
186,0.011655709299427351,-0.00029743948325148845,0.007048907396653294,0.006557146802643443,0.009814208933180706
187,0.0059327369784573725,0.004752192628755704,0.002551104911939601,-0.0027269556527568105,-0.0053414255454235764
188,0.0,0.010316773416285348,-0.0006374238726879191,0.004359752073144122,-0.001489051240356648
189,0.003108530682616065,0.013689382994911153,0.0176888584607635,0.013502420729352814,-0.005078140154203455
190,-0.004978420643419348,-0.0005792968568040122,0.009348602482562082,0.01120338037535768,-0.001498782791043033
191,0.010858017752218327,0.01294054638688793,0.00741694859741828,0.005290980265697748,-0.00782902108534958
192,0.0024653254901208367,0.0,-0.0006161113416243951,0.0010545455631664955,-0.013084000408431891
193,0.0,0.0,0.0,0.04564276704375989,0.0
194,0.011627955157602633,0.014184611151334039,0.017104663422670204,-0.019626515634340747,-0.0033744004691171276
195,-0.005796675166420089,-0.005933283891849028,-0.009738349611979906,-0.025488497546594695,-0.002461913826774766
196,0.005187984198381856,-0.015419634074355806,-0.006750202469065924,0.0,0.004303980004419667
197,0.009392831835667134,0.0014376418339555504,0.009803657033876659,0.00473004504653449,-0.0003065533124655657
198,0.005713400614243683,0.018223975680108563,-0.018462278438360857,0.004186662673386711,0.003369408863519042
199,0.007468297241077338,0.0014092261078249872,0.0018620985307666988,-0.007863728914763871,-0.0033694088635189213
200,-0.0011912795847705286,-0.006785137065652557,-0.013733213672218959,-0.0026352782311482572,-0.005538647868986343
201,0.005645592633951532,0.0,0.01868048413695494,0.008930863951787193,-0.019000885129982787
202,-0.0026702451811638755,-0.0059750392913804785,0.004308916085202604,0.0005232186171741267,-0.020652124958127085
203,-0.021319139552405792,-0.0068730254309004825,-0.004925946475461821,-0.009454082568961244,-0.011299426352690151
204,-0.003039458006599553,0.004301357110483603,-0.007435443401855479,-0.0015844067722502065,-0.022989540093189244
205,-0.007946079463264288,-0.007755608865243705,-0.008744259135940409,0.006847639230581391,-0.023530421807701322
206,0.0003068197811968496,0.005463461731818164,0.009987363932552394,0.009404293049123921,-0.0003402209636416325
207,-0.002764470337141393,0.012256454954855002,0.0006210848578124028,0.0010395922790520668,0.008470209049845611
