Date,Equal Weight,Minimum Variance,Maximum Sharpe
2021-02-23,1.1255667065936257,1.1160447512075253,1.0834012087831937
2021-02-24,1.1198745562776204,1.1113453680091139,1.075195791394268
2021-02-25,1.1262679486694203,1.1224967076208663,1.0771690594182668
2021-02-26,1.1014969236033747,1.096611882459445,1.0529260251458232
2021-03-01,1.1242499945966598,1.1218663027933655,1.0779117938650724
2021-03-02,1.130902204780877,1.1261792200949925,1.085579255931806
2021-03-03,1.1477638048162866,1.1424414796920088,1.0974525567685676
2021-03-04,1.1636253079765857,1.1598272824599225,1.1035979446874125
2021-03-05,1.1649471839859145,1.162276482160253,1.0993751921329273
2021-03-08,1.1723246550539885,1.1665445880118621,1.1157481747084794
2021-03-09,1.1863009023801623,1.176287502628044,1.1318793384702754
2021-03-10,1.1689981138453944,1.1596434025385385,1.116936561022545
2021-03-11,1.1614986030542156,1.1546849562668111,1.1088789358812756
2021-03-12,1.1623198792923926,1.1540564870258396,1.1117066286196204
2021-03-15,1.1652048987344068,1.1562000727565205,1.112887187255398
2021-03-16,1.17307863618614,1.1642233571310117,1.1221278167349216
2021-03-17,1.1711367450306025,1.1624042547530362,1.1215637065191133
2021-03-18,1.1614681771977535,1.1493283930356437,1.1128638936673916
2021-03-19,1.155390126052352,1.1436043598346497,1.1004238362075252
2021-03-22,1.1638347592705807,1.1501881244554033,1.1097489071203221
2021-03-23,1.156345486350256,1.1427083611875428,1.1059063159398743
2021-03-24,1.1582973995164774,1.1475619812268674,1.1147791702071104
2021-03-25,1.1603476818293728,1.1487677754061922,1.1186323671151404
2021-03-26,1.1660063452470217,1.1516921211967384,1.1197983191947964
2021-03-29,1.160044593655354,1.1478312282753695,1.1110635764246926
2021-03-30,1.1573541428191618,1.145313141268377,1.1081232900554416
2021-03-31,1.164679431829732,1.151451531507665,1.1189964196684776
2021-04-01,1.1665273160081997,1.1546136770824367,1.1182655436932325
2021-04-06,1.1697241718754205,1.1572666520459598,1.1186255321075376
2021-04-07,1.1733802987751136,1.162901188544558,1.1207296463568621
2021-04-08,1.186033260429806,1.174360391144868,1.132044451294469
2021-04-09,1.1891711800000044,1.176198830796077,1.1357931943623176
2021-04-12,1.1896039713381041,1.1763317535895732,1.1320092443549679
2021-04-13,1.191390072864149,1.1788445707872253,1.1356081706378987
2021-04-14,1.1941779362074971,1.1820194031752842,1.1419376531289698
2021-04-15,1.2013065541468702,1.1866586494252211,1.1507608796927788
2021-04-16,1.1954889508041644,1.1829432025950284,1.1453703674371296
2021-04-19,1.2003072147979923,1.1883356860148746,1.1534755740319431
2021-04-20,1.1903850233618007,1.1779459921242295,1.1423000657891258
2021-04-21,1.184256169544257,1.1734251988757254,1.1419729091483932
2021-04-22,1.191905627686189,1.1826313982897914,1.1498846786835661
2021-04-23,1.1974269351547777,1.185749964942727,1.1578024344952167
2021-04-26,1.1975440689401362,1.1852042552571729,1.1552255523583579
2021-04-27,1.2000822014119354,1.1862177473183102,1.1593270086753258
2021-04-28,1.2124409022401617,1.198701929296123,1.1717257794076108
2021-04-29,1.2076846819783067,1.1942185192134471,1.1684105411164456
2021-04-30,1.2003878146716567,1.1847087803054677,1.1615832989764951
2021-05-03,1.2218721530117203,1.2105358099957668,1.1707258096411524
